,날짜,S&P500,미국채10년,GSCI,기준금리,last_gdp,last_unem,last_infl,CPI,달러인덱스,비율,종가,변동 %,updown
111,2020-11-20,5.437188710570007,32.38993710691823,1.3145020687501685,-0.25,2.3,3.6,2.3,0.4592575868284708,-1.077297430565228,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,557.54",-0.68%,0
112,2020-11-19,5.384122333119669,33.435582822085884,1.1523827583266366,-0.25,2.3,3.6,2.3,0.4712601033852324,-0.9963534963534834,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,581.87",0.39%,1
113,2020-11-18,6.953790538838772,25.83941605839415,-0.2098592593707747,-0.25,2.3,3.6,2.3,0.4680557468632967,-0.4095798572937653,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,567.79",-1.16%,0
114,2020-11-17,6.995439232044546,35.970149253731336,-0.3724240991985114,-0.25,2.3,3.6,2.3,0.4648509051918993,-0.2691645133505599,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,609.53",-0.48%,0
115,2020-11-16,6.007114154684086,29.76878612716764,-1.3168159143842986,-0.25,2.3,3.6,2.3,0.4400230845129118,0.532197400795586,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,626.91",1.16%,1
116,2020-11-13,4.867100523296331,24.541607898448525,1.1552307225981713,-0.25,2.3,3.6,2.3,0.4368156351080052,0.1173974387971704,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,585.15",1.36%,1
117,2020-11-12,5.905858428958064,36.26220362622036,1.7507100619267055,-0.25,2.3,3.6,2.3,0.4488194157352591,-0.0655315034645677,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,537.01",-1.00%,0
118,2020-11-11,4.886476252459074,42.6448736998514,1.6414903113561383,-0.25,2.3,3.6,2.3,0.4456116608519742,-0.6226089565673874,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,572.66",0.77%,1
119,2020-11-10,6.503604114359762,43.70139968895801,0.9181390147657776,-0.25,2.3,3.6,2.3,0.4424034200472101,-0.7419064748201415,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,545.53",-0.14%,0
120,2020-11-09,4.433010858600144,41.13597246127367,-2.774195472875365,-0.25,2.3,3.6,2.3,0.4175607345263963,-1.469017094017094,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,550.50",1.17%,1
121,2020-11-06,4.749528538349514,35.335689045936405,-0.205961311039558,-0.25,2.3,3.6,2.3,0.4143498827067928,-1.1253727195972996,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,509.44",-0.03%,0
122,2020-11-05,2.8150342175351493,43.3085501858736,-1.567072568309234,-0.25,2.3,3.6,2.3,0.4263549233352868,-0.0010705262707197,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,510.45",1.95%,1
123,2020-11-04,1.24377586191353,63.20582877959926,-3.603001246084408,-0.25,2.3,3.6,2.3,0.4231437646816166,0.8537426698861693,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,443.44",2.20%,1
124,2020-11-03,0.1128077640775186,66.40624999999999,-3.5640773044362724,-0.25,2.3,3.6,2.3,0.4199321193328328,1.3947226709746925,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,369.16",1.78%,1
125,2020-11-02,-0.748191743484057,57.76173285198555,-4.20212643545899,-0.25,2.3,3.6,2.3,0.4075509298890118,0.7110882649017986,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,310.24",1.23%,1
126,2020-10-30,1.1919464892758516,55.90994371482175,-2.7141509830378614,-0.25,2.3,3.6,2.3,0.4105762779255064,0.5026361662763202,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,269.96",-1.21%,0
127,2020-10-29,0.7642735242836407,42.0183486238532,-0.5739525625556045,-0.25,2.3,3.6,2.3,0.4341566923852219,0.0942981751160061,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,310.11",1.19%,1
128,2020-10-28,4.058383766464927,33.62218370883883,0.8202632912380872,-0.25,2.3,3.6,2.3,0.442516046800312,-0.0881635110580628,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,271.03",-3.53%,0
129,2020-10-27,5.67138116603074,38.68739205526772,0.2454076125162491,-0.25,2.3,3.6,2.3,0.4508775565589164,-0.4152752804178495,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,390.68",-0.30%,0
130,2020-10-26,6.975961672032871,36.74796747967479,1.4876233539538508,-0.25,2.3,3.6,2.3,0.4500653501154842,-0.9418347624590268,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,400.97",-1.86%,0
131,2020-10-23,7.396995301076295,46.67802385008519,2.42147192694238,-0.25,2.3,3.6,2.3,0.4584299898219367,-0.6954013779842935,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,465.39",0.34%,1
132,2020-10-22,6.178028593857207,42.28769497400347,2.134624181223336,-0.25,2.3,3.6,2.3,0.4927174646994537,-1.8870523415977876,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,453.49",0.52%,1
133,2020-10-21,5.10070146091904,31.00000000000001,2.8562458954521848,-0.25,2.3,3.6,2.3,0.501091924041967,-1.688343247155278,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,435.56",-0.22%,0
134,2020-10-20,5.207380345685073,27.60330578512397,2.249290216399483,-0.25,2.3,3.6,2.3,0.5094685445729041,-1.5811650689982142,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,443.12",0.47%,1
135,2020-10-19,7.133499803188342,22.18597063621533,4.173018273635728,-0.25,2.3,3.6,2.3,0.5086631656510656,-1.4527666736797813,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,426.92",-1.63%,0
136,2020-10-16,8.019586135893551,18.619582664526483,4.300210111814757,-0.25,2.3,3.6,2.3,0.5170429256897918,-1.992231549931088,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,483.81",0.01%,1
137,2020-10-15,8.493050998734281,17.637540453074433,3.7493060151993647,-0.25,2.3,3.6,2.3,0.5513840943543543,-2.631167287175793,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,483.34",-0.15%,0
138,2020-10-14,8.844403947237922,15.16587677725118,2.1643018832699346,-0.25,2.3,3.6,2.3,0.5597736996020616,-2.889357240004569,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,488.67",-0.66%,0
139,2020-10-13,10.530035777727734,22.24,2.861881468010378,-0.25,2.3,3.6,2.3,0.5681654719042551,-3.0560501462947367,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,511.93",-0.63%,0
140,2020-10-12,10.202458148718645,26.05177993527509,4.145437620775796,-0.25,2.3,3.6,2.3,0.5673669465344886,-3.2658746245075685,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,534.22",1.64%,1
141,2020-10-09,8.21936302212845,21.15085536547434,3.2742819388413986,-0.25,2.3,3.6,2.3,0.5757618679410423,-2.861825386123414,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,477.13",0.88%,1
142,2020-10-08,8.483367966878685,27.89559543230017,2.968634292076919,-0.25,2.3,3.6,2.3,0.6101568686390526,-3.0388970542571543,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,446.83",0.80%,1
143,2020-10-07,6.0256661009356565,10.210210210210205,2.1005402315622588,-0.25,2.3,3.6,2.3,0.6185616609180602,-3.0298014957640724,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,419.45",1.74%,1
144,2020-10-06,8.37148525428255,21.5625,0.765111346141859,-0.25,2.3,3.6,2.3,0.6269686261389096,-2.9293956500082947,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,360.95",-1.40%,0
145,2020-10-05,5.306127583560825,3.834808259587007,-1.8437648191270248,-0.25,2.3,3.6,2.3,0.626176980459546,-3.0256404960811167,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,408.63",1.80%,1
146,2020-10-02,8.012434465065606,1.49476831091181,0.325431905121253,-0.25,2.3,3.6,2.3,0.6345871044179732,-3.020210587286156,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,348.44",-0.96%,0
147,2020-10-01,7.931678573491744,1.4792899408284037,3.569808749642383,-0.25,2.3,3.6,2.3,0.6845744753844701,-3.46759026114839,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,380.80",0.53%,1
148,2020-09-30,7.585741978976156,-1.0638297872340434,3.0224983189866643,-0.25,2.3,3.6,2.3,0.6955129320848016,-3.3225258607379904,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,363.00",0.83%,1
149,2020-09-29,9.771914425331785,4.944178628389159,5.032958233057148,-0.25,2.3,3.6,2.3,0.7106415967888177,-3.1299756546035367,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,335.47",-0.48%,0
150,2020-09-28,9.617985743008584,2.500000000000002,6.440431494405489,-0.25,2.3,3.6,2.3,0.721596752388989,-2.891252397411311,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,351.60",1.61%,1
151,2020-09-25,5.280242301605829,-2.0527859237536674,5.805149816077997,-0.25,2.3,3.6,2.3,0.7712080271908801,-3.090222167467446,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,298.46",1.60%,1
152,2020-09-24,6.117043074028061,-0.2945508100147277,5.977339841804122,-0.25,2.3,3.6,2.3,0.786362590977624,-3.023986528114354,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,246.59",0.30%,1
153,2020-09-23,5.885114441651849,-6.153846153846144,2.5914009167969083,-0.25,2.3,3.6,2.3,0.8015223425611487,-3.202956892380241,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,236.92",-2.37%,0
154,2020-09-22,5.234359464504494,-5.774647887323933,2.148422824115105,-0.25,2.3,3.6,2.3,0.8166872846058064,-3.0266644584299502,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,315.57",1.05%,1
155,2020-09-21,7.157798911464488,0.4322766570605191,6.248225788989423,-0.25,2.3,3.6,2.3,0.8276737278089956,-4.158375006444297,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,281.06",-1.16%,0
156,2020-09-18,7.757419735887577,-2.5459688826025486,6.77089911810168,-0.25,2.3,3.6,2.3,0.877399010745988,-4.722424341801863,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,319.47",-1.12%,0
157,2020-09-17,8.73617708744849,-4.774897680763988,6.407259342544333,-0.25,2.3,3.6,2.3,0.8925899451250777,-4.28028747433266,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,357.01",-0.84%,0
158,2020-09-16,8.847456108348215,-8.232118758434542,4.1173987519882616,-0.25,2.3,3.6,2.3,0.907786085989613,-4.178333196080057,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,385.49",-0.46%,0
159,2020-09-15,10.33558447656843,-6.111111111111101,4.98358295974691,-0.25,2.3,3.6,2.3,0.9229874360167528,-4.148226094312567,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,401.20",0.52%,1
160,2020-09-14,9.852990980860216,-5.774647887323933,5.809974476543273,-0.25,2.3,3.6,2.3,0.9340052855344456,-3.771989523397061,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,383.54",1.27%,1
161,2020-09-11,11.228473401951971,2.4024024024024047,5.53902880236097,-0.25,2.3,3.6,2.3,0.9838449813584148,-4.084065567031503,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,340.97",0.05%,1
162,2020-09-10,6.545794228466467,-5.1630434782608745,1.9719606954401616,-0.25,2.3,3.6,2.3,0.9990724174199306,-3.5983419303486786,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,339.19",-1.76%,0
163,2020-09-09,3.8869037596892073,-17.233009708737853,1.386185094032294,-0.25,2.3,3.6,2.3,1.0143050787454757,-2.6149035956227205,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,398.96",2.01%,1
164,2020-09-08,6.019385037077833,-17.88154897494306,5.897706413626137,-0.25,2.3,3.6,2.3,1.0232534303216323,-3.739579115665332,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,331.84",-2.78%,0
165,2020-09-04,8.175821010479256,-28.77939529675252,5.5701040030217,-0.25,2.3,3.6,2.3,1.0384954707556162,-4.011054985094402,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,426.96",-0.81%,0
166,2020-09-03,15.05261297733225,-21.45454545454545,9.467686044129984,-0.25,2.3,3.6,2.3,1.0884489059177058,-4.217824642496022,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,455.06",-3.51%,0
167,2020-09-02,12.929772933231298,-9.9195710455764,12.078893960085962,-0.25,2.3,3.6,2.3,1.1037126150574892,-4.469412458487221,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,580.84",1.54%,1
168,2020-09-01,13.616180107893344,2.765647743813669,12.039703449543527,-0.25,2.3,3.6,2.3,1.113432745929606,-5.272519766808213,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,526.65",0.75%,1
169,2020-08-31,14.801045903924765,8.545727136431774,14.532705346579998,-0.25,2.3,3.6,2.3,1.1078585976356652,-5.406567751052132,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,500.31",-0.22%,0
170,2020-08-28,14.461076565789956,15.467075038284836,14.277793056383144,-0.25,2.3,3.6,2.3,1.1175827815524615,-4.936618278470655,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,508.01",0.67%,1
171,2020-08-27,14.819802424638498,-1.2912482065997144,17.50433219004853,-0.25,2.3,3.6,2.3,1.1583822548516367,-5.435169461364028,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,484.55",0.17%,1
172,2020-08-26,13.421362062889264,-1.0071942446043174,18.435113901477383,-0.25,2.3,3.6,2.3,1.1668874280224908,-5.44158907006058,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,478.73",1.02%,1
173,2020-08-25,14.690634641031904,-5.899280575539558,14.772290217419515,-0.25,2.3,3.6,2.3,1.1753953190528943,-5.823860768438697,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,443.62",0.36%,1
174,2020-08-24,14.945608959718488,-3.196347031963473,15.995860791895865,-0.25,2.3,3.6,2.3,1.1685910112226867,-5.72867166804846,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,431.28",1.00%,1
175,2020-08-21,14.821045205883648,-4.1176470588235325,15.567831115952185,-0.25,2.3,3.6,2.3,1.2256379445941354,-7.1179721287842375,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,397.16",0.34%,1
176,2020-08-20,13.569748385555297,-0.7246376811594049,16.287240505377106,-0.25,2.3,3.6,2.3,1.2341633956152225,-6.562176191865447,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,385.51",0.32%,1
177,2020-08-19,15.971590248174788,-3.179190751445074,18.16156359867176,-0.25,2.3,3.6,2.3,1.2426915740261373,-6.9359963685882935,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,374.85",-0.44%,0
178,2020-08-18,14.491978428591256,-4.683195592286506,17.87558221683368,-0.25,2.3,3.6,2.3,1.251222481135896,-6.560594167018905,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,389.78",0.23%,1
179,2020-08-17,17.779446171037474,10.093167701863344,20.781568690632493,-0.25,2.3,3.6,2.3,1.2444215962860268,-6.617108576358588,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,381.99",0.27%,1
180,2020-08-14,18.26222611744084,16.207455429497568,22.98720135982496,-0.25,2.3,3.6,2.3,1.2853734227723537,-7.086245693689393,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,372.85",-0.02%,0
181,2020-08-13,19.870567375886523,2.905198776758412,26.29148485458495,-0.25,2.3,3.6,2.3,1.2939179930404625,-7.063189628583087,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,373.43",-0.20%,0
182,2020-08-12,16.151589480579215,-3.598200899550228,22.304889873068458,-0.25,2.3,3.6,2.3,1.3024652998789992,-6.671585685654748,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,380.35",1.40%,1
183,2020-08-11,14.679284173742104,-17.821782178217823,23.818625456641463,-0.25,2.3,3.6,2.3,1.3110153446027923,-6.389811517067511,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,333.69",-0.80%,0
184,2020-08-10,14.385964912280702,-17.372262773722642,20.320758418118583,-0.25,2.3,3.6,2.3,1.30421641189109,-6.839533260197457,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,360.47",0.27%,1
185,2020-08-07,16.242247127055133,-15.80594679186228,24.19884684014298,-0.25,2.3,3.6,2.3,1.3452429286777832,-7.017209754532976,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,351.28",0.06%,1
186,2020-08-06,16.82862780067546,-22.566995768688283,25.15157419642826,-0.25,2.3,3.6,2.3,1.3538066825805557,-7.062638880547727,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,349.16",0.64%,1
187,2020-08-05,15.272064257924171,-22.658610271903328,21.405949176133284,-0.25,2.3,3.6,2.3,1.362373182275583,-6.748821602620432,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,327.77",0.64%,1
188,2020-08-04,15.895579616848543,-12.20285261489698,27.748835787196,-0.25,2.3,3.6,2.3,1.3709424290836738,-6.269922415348525,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,306.51",0.36%,1
189,2020-08-03,15.55828749677642,-13.75404530744336,27.21510012228052,-0.25,2.3,3.6,2.3,1.358766341949317,-6.273162794901921,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,294.61",0.72%,1
190,2020-07-31,11.460876312907091,-15.634674922600617,26.171547698688048,-0.25,2.3,3.6,2.3,1.394483470678557,-6.146316851664979,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,271.12",0.77%,1
191,2020-07-30,10.849767478253172,-8.121019108280262,34.01129904146232,-0.25,2.3,3.6,2.3,1.379433075061944,-5.650927010542476,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,246.22",-0.38%,0
192,2020-07-29,12.399638191095178,-6.006493506493512,36.58845104824908,-0.25,2.3,3.6,2.3,1.364383267457079,-6.018425595118622,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,258.44",1.24%,1
193,2020-07-28,12.538909424418437,-7.379518072289162,36.93307086926293,-0.25,2.3,3.6,2.3,1.3493340478294702,-6.32317329437429,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,218.44",-0.65%,0
194,2020-07-27,13.356528973399056,-2.975206611570251,30.489268450667566,-0.25,2.3,3.6,2.3,1.3081476679432111,-5.711459883912603,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,239.41",0.74%,1
195,2020-07-24,15.650153692186706,-4.311774461028197,29.336581415642648,-0.25,2.3,3.6,2.3,1.2891430484027526,-5.760001593086003,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,215.63",-0.62%,0
196,2020-07-23,17.029553711450323,-2.912621359223304,33.6964340370184,-0.25,2.3,3.6,2.3,1.2740967681447817,-5.575172825384184,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,235.66",-1.23%,0
197,2020-07-22,19.028999912298666,6.890459363957604,38.51956092090381,-0.25,2.3,3.6,2.3,1.259051075657344,-5.439280598440239,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,276.02",0.57%,1
198,2020-07-21,15.184403292764149,-0.4870129870129874,20.11301471618028,-0.25,2.3,3.6,2.3,1.244005970906067,-4.584852651084932,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,257.30",0.17%,1
199,2020-07-20,12.181690415228768,-2.959501557632401,14.894968991745536,-0.25,2.3,3.6,2.3,1.202827279189217,-4.16658338163866,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,251.84",0.84%,1
200,2020-07-17,14.860245396581591,0.1620745542949758,15.147159983447503,-0.25,2.3,3.6,2.3,1.1838314285735865,-3.5227773548619696,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,224.73",0.28%,1
201,2020-07-16,15.923200735801329,-0.3149606299212601,15.584219413379946,-0.25,2.3,3.6,2.3,1.1687892619864853,-4.05694305694305,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,215.57",-0.34%,0
202,2020-07-15,12.34900177789646,-16.666666666666664,11.04367181484125,-0.25,2.3,3.6,2.3,1.1537476829289133,-3.2959411374464858,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,226.56",0.91%,1
203,2020-07-14,14.252090251047376,-19.740259740259745,8.891263987025622,-0.25,2.3,3.6,2.3,1.138706691366493,-2.505941244880425,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,197.52",1.34%,1
204,2020-07-13,14.16650536593758,-11.796982167352532,9.481897339831496,-0.25,2.3,3.6,2.3,1.097535685154724,-2.740194894096797,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,155.22",-0.94%,0
205,2020-07-10,14.620833606062597,-20.492866407263296,6.641883096797321,-0.25,2.3,3.6,2.3,1.0765748253203846,-2.8451117543013376,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,185.04",1.05%,1
206,2020-07-09,19.19711514960086,-8.264462809917347,9.204317528983584,-0.25,2.3,3.6,2.3,1.061537102903058,-3.795547569132481,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,152.05",-0.56%,0
207,2020-07-08,18.08175156174917,-5.604719764011804,6.994688701516854,-0.25,2.3,3.6,2.3,1.0464999677499918,-3.0776467762275583,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,169.94",0.78%,1
208,2020-07-07,27.768870672854742,13.18864774624375,5.258576808612228,-0.25,2.3,3.6,2.3,1.0314634198267183,-4.042479281425233,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,145.32",-1.08%,0
209,2020-07-06,23.86758478768452,9.492635024549926,9.37525510038808,-0.25,2.3,3.6,2.3,0.9732945490164204,-3.3532981713797634,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,179.72",1.59%,1
210,2020-07-02,26.122647237401345,12.292358803986724,15.374757198245948,-0.25,2.3,3.6,2.3,0.9582606047116462,-3.107578462366985,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,130.01",0.45%,1
211,2020-07-01,19.952874537160625,-1.4970059880239532,10.469283156544371,-0.25,2.3,3.6,2.3,0.939030199848502,-2.409952582879709,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","3,115.86",0.50%,1
