,date,sp,doller,fed
9438,1984-11-07,169.17,142.369995,9.35
9439,1984-11-05,168.58,142.320007,9.57
9440,1984-11-02,167.42,143.179993,10.15
9441,1984-11-01,167.49,144.759995,10.26
9442,1984-10-31,166.09,146.389999,9.99
9443,1984-10-30,166.84,146.889999,10.1
9444,1984-10-29,164.78,147.839996,9.99
9445,1984-10-26,165.29,146.479996,9.59
9446,1984-10-25,166.31,145.570007,9.24
9447,1984-10-24,167.20,145.970001,7.53
9448,1984-10-23,167.09,146.779999,9.24
9449,1984-10-22,167.36,148.179993,9.95
9450,1984-10-19,167.96,148.210007,9.83
9451,1984-10-18,168.10,149.800003,9.92
9452,1984-10-17,164.14,149.619995,10.27
9453,1984-10-16,164.78,150.089996,10.45
9454,1984-10-15,165.77,149.910004,10.54
9455,1984-10-12,164.18,149.089996,10.02
9456,1984-10-11,162.78,148.369995,10.25
9457,1984-10-10,162.11,147.630005,8.72
9458,1984-10-09,161.67,148.080002,9.91
9459,1984-10-05,162.68,146.830002,10.21
9460,1984-10-04,162.92,146.009995,10.58
9461,1984-10-03,162.44,145.490005,10.91
9462,1984-10-02,163.59,146.449997,11.42
9463,1984-10-01,164.62,147.050003,11.38
9464,1984-09-28,166.10,147.550003,11.23
9465,1984-09-27,166.96,146.050003,11.0
9466,1984-09-26,166.28,146.410004,9.84
9467,1984-09-25,165.62,147.570007,10.52
9468,1984-09-24,165.28,145.789993,10.94
9469,1984-09-21,165.67,146.919998,10.89
9470,1984-09-20,167.47,149.300003,11.12
9471,1984-09-19,166.94,147.960007,11.35
9472,1984-09-18,167.65,147.979996,11.53
9473,1984-09-17,168.87,147.289993,11.64
9474,1984-09-14,168.78,145.580002,11.38
9475,1984-09-13,167.94,145.779999,11.55
9476,1984-09-12,164.68,144.300003,11.66
9477,1984-09-11,164.45,144.649994,11.23
9478,1984-09-10,164.26,144.229996,11.36
9479,1984-09-07,164.37,144.149994,11.56
9480,1984-09-06,165.65,142.660004,11.71
9481,1984-09-05,164.29,142.860001,11.72
9482,1984-09-04,164.88,141.919998,11.81
9483,1984-08-31,166.68,140.330002,11.64
9484,1984-08-30,166.60,140.110001,11.65
9485,1984-08-29,167.09,139.75,11.2
9486,1984-08-28,167.40,139.940002,11.47
9487,1984-08-27,166.44,140.139999,11.68
9488,1984-08-24,167.51,139.809998,11.53
9489,1984-08-23,167.12,139.399994,11.57
9490,1984-08-22,167.06,139.960007,11.61
9491,1984-08-21,167.83,140.220001,11.83
9492,1984-08-20,164.94,139.630005,11.87
9493,1984-08-17,164.14,139.270004,11.77
9494,1984-08-16,163.77,139.009995,11.74
9495,1984-08-15,162.80,139.820007,11.82
9496,1984-08-14,164.42,140.139999,11.52
9497,1984-08-13,165.43,141.380005,11.73
9498,1984-08-10,165.42,140.669998,11.57
9499,1984-08-09,165.54,140.809998,11.62
9500,1984-08-08,161.75,140.809998,11.5
9501,1984-08-07,162.72,141.389999,11.74
9502,1984-08-06,162.60,140.259995,11.76
9503,1984-08-03,162.35,139.360001,11.5
9504,1984-08-02,157.99,140.899994,11.65
9505,1984-08-01,154.08,141.710007,12.04
9506,1984-07-31,150.66,141.289993,11.83
9507,1984-07-30,150.19,141.070007,11.53
9508,1984-07-27,151.19,140.720001,11.33
9509,1984-07-26,150.08,139.089996,11.29
9510,1984-07-25,148.83,139.429993,11.02
9511,1984-07-24,147.82,140.039993,11.21
9512,1984-07-23,148.95,140.479996,11.49
9513,1984-07-20,149.55,139.770004,11.09
9514,1984-07-19,150.37,139.110001,11.36
9515,1984-07-18,151.40,139.899994,11.6
9516,1984-07-17,152.38,139.279999,11.4
9517,1984-07-16,151.60,138.279999,11.45
9518,1984-07-13,150.88,138.649994,11.0
9519,1984-07-12,150.03,139.559998,11.03
9520,1984-07-11,150.56,139.169998,11.22
9521,1984-07-10,152.89,138.559998,11.37
9522,1984-07-09,153.36,139.179993,11.52
9523,1984-07-06,152.24,138.880005,11.13
9524,1984-07-05,152.76,138.490005,11.25
9525,1984-07-03,153.70,137.809998,10.88
9526,1984-07-02,153.20,136.699997,11.43
9527,1984-06-29,153.18,136.259995,10.85
9528,1984-06-28,152.84,136.339996,10.64
9529,1984-06-27,151.64,136.820007,10.51
9530,1984-06-26,152.71,136.309998,10.84
9531,1984-06-25,153.97,136.899994,11.08
9532,1984-06-22,154.46,135.940002,11.51
9533,1984-06-21,154.51,135.839996,11.9
9534,1984-06-20,154.84,135.619995,12.31
9535,1984-06-19,152.61,134.720001,11.55
9536,1984-06-18,151.73,134.809998,11.56
9537,1984-06-15,149.03,134.289993,11.33
9538,1984-06-14,150.39,133.589996,11.04
9539,1984-06-13,152.13,133.470001,10.66
9540,1984-06-12,152.19,133.779999,10.83
9541,1984-06-11,153.06,133.320007,11.16
9542,1984-06-08,155.17,132.729996,10.76
9543,1984-06-07,154.92,132.600006,11.01
9544,1984-06-06,155.01,131.919998,11.03
9545,1984-06-05,153.65,132.270004,10.65
9546,1984-06-04,154.34,131.5,10.99
9547,1984-06-01,153.24,132.0,10.53
9548,1984-05-31,150.55,133.690002,10.81
9549,1984-05-30,150.35,133.809998,10.71
9550,1984-05-29,150.29,133.740005,10.51
9551,1984-05-25,151.62,133.619995,10.04
9552,1984-05-24,151.23,134.059998,10.72
9553,1984-05-23,153.15,134.559998,10.84
9554,1984-05-22,153.88,134.059998,10.73
9555,1984-05-21,154.73,134.369995,9.71
9556,1984-05-18,155.78,135.059998,9.01
9557,1984-05-17,156.57,134.380005,9.92
9558,1984-05-16,157.99,133.880005,9.99
9559,1984-05-15,158.00,133.979996,10.55
9560,1984-05-14,157.50,134.339996,10.33
9561,1984-05-11,158.49,134.779999,10.58
9562,1984-05-10,160.00,134.880005,11.0
9563,1984-05-09,160.11,134.449997,11.12
9564,1984-05-08,160.52,134.929993,11.06
9565,1984-05-07,159.47,134.589996,10.48
9566,1984-05-04,159.11,132.669998,10.04
9567,1984-05-03,161.20,132.100006,10.45
9568,1984-05-02,161.90,132.919998,10.88
9569,1984-05-01,161.68,132.949997,11.04
9570,1984-04-30,160.05,132.639999,10.9
9571,1984-04-27,159.89,132.110001,10.49
9572,1984-04-26,160.30,131.679993,10.63
9573,1984-04-25,158.65,131.119995,10.67
9574,1984-04-24,158.07,131.360001,9.55
9575,1984-04-23,156.80,130.490005,9.63
9576,1984-04-19,158.02,130.479996,10.73
9577,1984-04-18,157.90,129.970001,10.61
9578,1984-04-17,158.97,129.880005,10.45
9579,1984-04-16,158.32,129.720001,10.5
9580,1984-04-13,157.31,129.25,10.24
9581,1984-04-12,157.73,128.970001,10.34
9582,1984-04-11,155.00,128.479996,9.25
9583,1984-04-10,155.87,128.940002,9.49
9584,1984-04-09,155.45,129.490005,10.32
9585,1984-04-06,155.48,129.160004,10.37
9586,1984-04-05,155.04,129.5,10.74
9587,1984-04-04,157.54,129.089996,10.9
9588,1984-04-03,157.66,129.100006,10.75
9589,1984-04-02,157.98,128.360001,10.42
9590,1984-03-30,159.18,128.220001,10.24
9591,1984-03-29,159.52,127.839996,10.07
9592,1984-03-28,159.88,128.100006,8.81
9593,1984-03-27,157.30,127.919998,9.62
9594,1984-03-26,156.67,128.270004,10.06
9595,1984-03-23,156.86,129.289993,10.28
9596,1984-03-22,156.69,129.570007,10.45
9597,1984-03-21,158.66,129.970001,10.36
9598,1984-03-20,158.86,129.509995,10.25
9599,1984-03-19,157.78,129.25,10.07
9600,1984-03-16,159.27,129.130005,9.84
9601,1984-03-15,157.41,127.589996,10.09
9602,1984-03-14,156.77,126.919998,9.96
9603,1984-03-13,156.78,126.970001,9.79
9604,1984-03-12,156.34,128.350006,9.84
9605,1984-03-09,154.35,127.519997,9.73
9606,1984-03-08,155.19,127.669998,9.74
9607,1984-03-07,154.57,126.290001,9.66
9608,1984-03-06,156.25,126.18,9.72
9609,1984-03-05,157.89,126.879997,9.81
9610,1984-03-02,159.24,127.599998,9.75
9611,1984-03-01,158.19,128.679993,9.73
9612,1984-02-29,157.06,128.25,9.45
9613,1984-02-28,156.82,128.440002,9.53
9614,1984-02-27,159.30,129.600006,9.72
9615,1984-02-24,157.51,129.289993,9.63
9616,1984-02-23,154.29,130.490005,9.72
9617,1984-02-22,154.31,130.589996,9.67
9618,1984-02-21,154.64,132.139999,9.64
9619,1984-02-17,155.74,131.199997,9.56
9620,1984-02-16,156.13,130.960007,9.64
9621,1984-02-15,156.25,130.910004,9.83
9622,1984-02-14,156.61,132.669998,9.67
9623,1984-02-10,156.30,133.419998,9.44
9624,1984-02-09,155.42,133.740005,9.49
9625,1984-02-08,155.85,133.679993,9.57
9626,1984-02-07,158.74,134.089996,9.69
9627,1984-02-06,158.08,133.100006,9.69
9628,1984-02-03,160.91,132.789993,9.51
9629,1984-02-02,163.36,133.649994,9.6
9630,1984-02-01,162.74,134.649994,9.74
9631,1984-01-31,163.41,135.509995,9.35
9632,1984-01-30,162.87,135.25,9.34
9633,1984-01-27,163.94,135.529999,9.31
9634,1984-01-26,164.24,135.169998,9.48
9635,1984-01-25,164.84,135.559998,9.44
9636,1984-01-24,165.94,135.660004,9.57
9637,1984-01-23,164.87,135.139999,9.66
9638,1984-01-20,166.21,135.509995,9.48
9639,1984-01-19,167.04,134.399994,9.63
9640,1984-01-18,167.55,134.800003,10.04
9641,1984-01-17,167.83,135.029999,9.45
9642,1984-01-16,167.18,134.470001,9.51
9643,1984-01-13,167.02,134.869995,9.4
9644,1984-01-12,167.75,136.100006,9.61
9645,1984-01-11,167.80,136.149994,9.83
9646,1984-01-10,167.95,135.169998,9.42
9647,1984-01-09,168.90,135.630005,9.55
9648,1984-01-06,169.28,134.860001,9.43
9649,1984-01-05,168.81,134.440002,9.62
9650,1984-01-04,166.78,134.190002,9.96
9651,1984-01-03,164.04,133.190002,10.15
9652,1983-12-30,164.93,131.789993,9.92
9653,1983-12-29,164.86,132.0,10.61
9654,1983-12-28,165.34,132.899994,9.7
9655,1983-12-27,164.76,133.070007,9.06
9656,1983-12-23,163.22,133.169998,8.66
9657,1983-12-22,163.53,133.539993,9.35
9658,1983-12-21,163.56,133.690002,9.13
9659,1983-12-20,162.00,133.649994,9.43
9660,1983-12-19,162.32,133.910004,9.66
9661,1983-12-16,162.39,134.050003,9.73
9662,1983-12-15,161.66,133.699997,9.94
9663,1983-12-14,163.33,133.679993,9.74
9664,1983-12-13,164.93,133.839996,9.5
9665,1983-12-12,165.62,133.119995,9.53
9666,1983-12-09,165.08,133.009995,9.43
9667,1983-12-08,165.20,132.130005,9.56
9668,1983-12-07,165.91,132.100006,9.52
9669,1983-12-06,165.47,131.979996,9.38
9670,1983-12-05,165.76,132.380005,9.55
9671,1983-12-02,165.44,131.210007,9.51
9672,1983-12-01,166.49,130.779999,9.46
9673,1983-11-30,166.40,130.639999,9.34
9674,1983-11-29,167.91,131.360001,9.27
9675,1983-11-28,166.54,131.279999,9.23
9676,1983-11-25,167.18,131.300003,9.24
9677,1983-11-23,166.96,130.869995,9.35
9678,1983-11-22,166.84,130.460007,9.07
9679,1983-11-21,166.05,130.929993,9.24
9680,1983-11-18,165.09,131.020004,9.23
9681,1983-11-17,166.13,130.75,9.45
9682,1983-11-16,166.08,130.259995,9.54
9683,1983-11-15,165.36,129.889999,9.5
9684,1983-11-14,166.58,129.850006,9.37
9685,1983-11-10,164.41,129.289993,9.38
9686,1983-11-09,163.97,129.770004,9.42
9687,1983-11-07,161.91,130.139999,9.38
9688,1983-11-04,162.44,129.809998,9.32
9689,1983-11-03,163.45,129.259995,9.53
9690,1983-11-02,164.84,128.899994,9.57
9691,1983-11-01,163.66,129.229996,9.45
9692,1983-10-31,163.55,128.399994,9.43
9693,1983-10-28,163.37,128.020004,9.31
9694,1983-10-27,164.84,127.980003,9.4
9695,1983-10-26,165.38,127.910004,9.23
9696,1983-10-25,166.47,127.480003,9.3
9697,1983-10-24,165.99,127.800003,9.47
9698,1983-10-21,165.95,126.889999,9.36
9699,1983-10-20,166.98,127.089996,9.44
9700,1983-10-19,166.73,126.970001,9.49
9701,1983-10-18,167.81,126.900002,9.29
9702,1983-10-17,170.43,127.470001,9.33
9703,1983-10-14,169.86,127.900002,9.31
9704,1983-10-13,169.87,127.540001,9.51
9705,1983-10-12,169.62,127.860001,9.67
9706,1983-10-11,170.34,126.849998,9.56
9707,1983-10-07,170.80,126.209999,9.38
9708,1983-10-06,170.28,126.949997,9.46
9709,1983-10-05,167.74,127.330002,9.37
9710,1983-10-04,166.27,128.440002,9.55
9711,1983-10-03,165.81,128.149994,9.62
9712,1983-09-30,166.07,128.350006,10.59
9713,1983-09-29,167.23,128.679993,9.68
9714,1983-09-28,168.00,128.809998,9.01
9715,1983-09-27,168.43,129.100006,8.66
9716,1983-09-26,170.07,128.910004,8.91
9717,1983-09-23,169.51,129.160004,9.08
9718,1983-09-22,169.76,130.369995,9.44
9719,1983-09-21,168.41,129.639999,9.35
9720,1983-09-20,169.24,129.660004,9.22
9721,1983-09-19,167.62,129.309998,9.37
9722,1983-09-16,166.25,129.729996,9.59
9723,1983-09-15,164.38,130.25,9.66
9724,1983-09-14,165.35,130.580002,9.49
9725,1983-09-13,164.80,130.259995,9.54
9726,1983-09-12,165.48,129.429993,9.45
9727,1983-09-09,166.92,129.949997,9.6
9728,1983-09-08,167.77,130.139999,9.53
9729,1983-09-07,167.96,130.520004,9.57
9730,1983-09-06,167.89,130.229996,9.47
9731,1983-09-02,165.00,130.770004,9.52
9732,1983-09-01,164.23,130.740005,9.61
9733,1983-08-31,164.40,130.839996,9.59
9734,1983-08-30,162.58,130.490005,9.47
9735,1983-08-29,162.25,130.190002,9.43
9736,1983-08-26,162.14,129.639999,9.43
9737,1983-08-25,160.84,128.690002,9.3
9738,1983-08-24,161.25,128.410004,9.17
9739,1983-08-23,162.77,128.089996,9.32
9740,1983-08-22,164.34,128.25,9.37
9741,1983-08-19,163.98,129.080002,9.47
9742,1983-08-18,163.55,128.320007,9.59
9743,1983-08-17,165.29,128.610001,9.46
9744,1983-08-16,163.41,129.25,9.67
9745,1983-08-15,163.70,131.139999,9.85
9746,1983-08-12,162.16,131.690002,9.67
9747,1983-08-11,161.54,131.940002,9.68
9748,1983-08-10,161.54,131.600006,9.6
9749,1983-08-09,160.13,130.279999,9.72
9750,1983-08-08,159.18,130.520004,9.74
9751,1983-08-05,161.74,130.190002,9.63
9752,1983-08-04,161.33,129.669998,9.64
9753,1983-08-03,163.44,129.169998,9.63
9754,1983-08-02,162.01,129.100006,9.84
9755,1983-08-01,162.04,129.679993,9.64
9756,1983-07-29,162.56,128.440002,9.52
9757,1983-07-28,165.04,127.739998,9.45
9758,1983-07-27,167.59,127.599998,9.4
9759,1983-07-26,170.53,127.199997,9.49
9760,1983-07-25,169.53,127.110001,9.48
9761,1983-07-22,168.89,126.68,9.48
9762,1983-07-21,169.06,126.300003,9.43
9763,1983-07-20,169.29,126.099998,9.49
9764,1983-07-19,164.82,126.779999,9.53
9765,1983-07-18,163.95,126.900002,9.54
9766,1983-07-15,164.29,127.050003,9.39
9767,1983-07-14,166.01,126.190002,9.25
9768,1983-07-13,165.46,126.330002,9.39
9769,1983-07-12,165.53,126.489998,9.22
9770,1983-07-11,168.11,126.480003,9.21
9771,1983-07-08,167.08,126.150002,9.14
9772,1983-07-07,167.56,126.120003,9.23
9773,1983-07-06,168.48,125.769997,9.27
9774,1983-07-05,166.60,125.989998,9.19
9775,1983-07-01,168.64,124.980003,9.31
9776,1983-06-30,167.64,124.940002,10.06
9777,1983-06-29,166.64,125.150002,8.43
9778,1983-06-28,165.68,124.940002,8.8
9779,1983-06-27,168.46,124.660004,9.0
9780,1983-06-24,170.41,124.269997,9.01
9781,1983-06-23,170.57,124.290001,9.06
9782,1983-06-22,170.99,124.25,9.14
9783,1983-06-21,170.53,125.330002,9.43
9784,1983-06-20,169.02,125.18,9.24
9785,1983-06-17,169.13,125.660004,9.02
9786,1983-06-16,169.14,125.610001,9.08
9787,1983-06-15,167.12,126.209999,9.1
9788,1983-06-14,165.53,126.169998,8.93
9789,1983-06-13,164.84,125.5,8.78
9790,1983-06-10,162.68,125.389999,8.75
9791,1983-06-09,161.83,125.589996,8.83
9792,1983-06-08,161.36,125.68,8.84
9793,1983-06-07,162.77,125.559998,8.95
9794,1983-06-06,164.83,125.330002,8.92
9795,1983-06-03,164.42,124.75,8.77
9796,1983-06-02,163.98,124.440002,8.84
9797,1983-06-01,162.55,124.68,9.38
9798,1983-05-31,162.39,123.790001,8.94
9799,1983-05-27,164.46,123.410004,8.59
9800,1983-05-26,165.48,122.760002,8.7
9801,1983-05-25,166.21,122.709999,8.76
9802,1983-05-24,165.54,123.040001,8.72
9803,1983-05-23,163.43,122.860001,8.74
9804,1983-05-20,162.14,122.5,8.68
9805,1983-05-19,161.99,122.599998,8.75
9806,1983-05-18,163.27,121.910004,8.83
9807,1983-05-17,163.71,121.970001,8.81
9808,1983-05-16,163.40,121.940002,8.73
9809,1983-05-13,164.91,121.150002,8.39
9810,1983-05-12,164.25,121.040001,8.56
9811,1983-05-11,164.96,120.900002,8.51
9812,1983-05-10,165.95,121.32,8.35
9813,1983-05-09,165.81,121.07,8.46
9814,1983-05-06,166.10,121.32,8.45
9815,1983-05-05,164.28,121.379997,8.69
9816,1983-05-04,163.31,121.57,8.64
9817,1983-05-03,162.34,121.980003,8.81
9818,1983-05-02,162.11,122.040001,8.77
9819,1983-04-29,164.43,122.389999,8.84
9820,1983-04-28,162.95,122.309998,8.83
9821,1983-04-27,161.44,121.620003,8.9
9822,1983-04-26,161.81,121.769997,8.45
9823,1983-04-25,158.81,121.510002,8.48
9824,1983-04-22,160.42,121.889999,8.52
9825,1983-04-21,160.05,122.059998,8.7
9826,1983-04-20,160.71,122.43,8.61
9827,1983-04-19,158.71,121.989998,8.76
9828,1983-04-18,159.74,122.190002,8.65
9829,1983-04-15,158.75,121.589996,8.73
9830,1983-04-14,158.12,121.870003,8.69
9831,1983-04-13,156.77,121.93,8.47
9832,1983-04-12,155.82,121.330002,8.61
9833,1983-04-11,155.14,121.419998,8.73
9834,1983-04-08,152.85,121.889999,8.84
9835,1983-04-07,151.76,121.5,9.0
9836,1983-04-06,151.04,121.139999,9.1
9837,1983-04-05,151.90,121.5,9.53
9838,1983-04-04,153.02,121.830002,9.24
9839,1983-03-31,152.96,122.209999,10.81
9840,1983-03-30,153.39,122.309998,9.17
9841,1983-03-29,151.59,122.580002,8.96
9842,1983-03-28,151.85,122.650002,8.89
9843,1983-03-25,152.67,121.769997,8.76
9844,1983-03-24,153.37,121.910004,8.85
9845,1983-03-23,152.81,122.129997,8.76
9846,1983-03-22,150.66,121.720001,8.84
9847,1983-03-21,151.19,121.879997,8.78
9848,1983-03-18,149.90,120.449997,8.7
9849,1983-03-17,149.59,119.940002,8.74
9850,1983-03-16,149.81,119.25,8.93
9851,1983-03-15,151.37,119.07,8.82
9852,1983-03-14,150.83,118.970001,8.53
9853,1983-03-11,151.24,120.269997,8.4
9854,1983-03-10,151.80,119.910004,8.48
9855,1983-03-09,152.87,120.150002,8.49
9856,1983-03-08,151.26,120.040001,8.79
9857,1983-03-07,153.67,119.080002,8.82
9858,1983-03-04,153.67,119.349998,8.5
9859,1983-03-03,153.48,119.980003,8.53
9860,1983-03-02,152.30,120.300003,8.83
9861,1983-03-01,150.88,120.790001,8.65
9862,1983-02-28,148.06,120.349998,8.53
9863,1983-02-25,149.74,119.449997,8.22
9864,1983-02-24,149.60,119.150002,8.39
9865,1983-02-23,146.79,119.519997,8.49
9866,1983-02-22,145.48,119.190002,8.48
9867,1983-02-18,148.00,118.529999,8.42
9868,1983-02-17,147.44,118.459999,8.67
9869,1983-02-16,147.43,118.019997,9.0
9870,1983-02-15,148.30,118.849998,8.6
9871,1983-02-14,148.93,119.089996,8.49
9872,1983-02-11,147.65,118.849998,8.53
9873,1983-02-10,147.50,118.989998,8.64
9874,1983-02-09,145.00,119.720001,8.58
9875,1983-02-08,145.70,120.139999,8.44
9876,1983-02-07,146.93,120.379997,8.56
9877,1983-02-04,146.14,121.419998,8.46
9878,1983-02-03,144.26,121.050003,8.54
9879,1983-02-02,143.23,122.279999,8.9
9880,1983-02-01,142.96,120.989998,8.63
9881,1983-01-31,145.30,121.120003,8.56
9882,1983-01-28,144.51,119.760002,8.39
9883,1983-01-27,144.27,119.519997,8.45
9884,1983-01-26,141.54,119.419998,8.69
9885,1983-01-25,141.75,119.32,8.56
9886,1983-01-24,139.97,120.809998,8.53
9887,1983-01-21,143.85,119.599998,8.28
9888,1983-01-20,146.29,118.830002,8.47
9889,1983-01-19,145.27,118.540001,8.59
9890,1983-01-18,146.40,117.75,8.36
9891,1983-01-17,146.72,116.370003,8.54
9892,1983-01-14,146.65,116.389999,8.43
9893,1983-01-13,145.73,115.940002,8.64
9894,1983-01-12,146.69,116.669998,8.87
9895,1983-01-11,145.78,115.940002,8.47
9896,1983-01-10,146.78,115.43,8.34
9897,1983-01-07,145.18,115.760002,8.27
9898,1983-01-06,145.27,116.199997,8.48
9899,1983-01-05,141.96,115.980003,8.46
9900,1983-01-04,141.36,116.519997,9.47
9901,1983-01-03,138.34,116.970001,9.19
9902,1982-12-31,140.64,117.360001,11.2
9903,1982-12-30,140.33,117.910004,10.75
9904,1982-12-29,141.24,117.050003,9.46
9905,1982-12-28,140.77,117.230003,8.99
9906,1982-12-27,142.17,117.839996,8.7
9907,1982-12-23,139.72,118.43,8.62
9908,1982-12-22,138.83,118.68,8.5
9909,1982-12-21,138.61,118.919998,8.39
9910,1982-12-20,136.25,119.279999,8.6
9911,1982-12-17,137.49,119.610001,8.79
9912,1982-12-16,135.30,119.349998,8.99
9913,1982-12-15,135.24,120.459999,9.13
9914,1982-12-14,137.40,119.980003,8.55
9915,1982-12-13,139.95,121.449997,8.99
9916,1982-12-10,139.57,120.480003,8.83
9917,1982-12-09,140.00,120.660004,8.84
9918,1982-12-08,141.82,119.529999,8.7
9919,1982-12-07,142.72,119.360001,8.51
9920,1982-12-06,141.77,119.68,8.81
9921,1982-12-03,138.69,119.580002,8.93
9922,1982-12-02,138.82,120.330002,9.09
9923,1982-12-01,138.72,121.029999,9.1
9924,1982-11-30,138.53,121.0,8.93
9925,1982-11-29,134.20,121.879997,8.83
9926,1982-11-26,134.88,122.639999,8.54
9927,1982-11-24,133.88,123.080002,8.36
9928,1982-11-23,132.93,124.160004,8.54
9929,1982-11-22,134.22,123.830002,8.79
9930,1982-11-19,137.02,123.720001,9.06
9931,1982-11-18,138.34,124.910004,9.5
9932,1982-11-17,137.93,125.089996,9.42
9933,1982-11-16,135.42,124.860001,9.56
9934,1982-11-15,137.03,125.419998,9.82
9935,1982-11-12,139.53,125.419998,9.61
9936,1982-11-10,141.16,124.849998,9.64
9937,1982-11-09,143.02,125.199997,9.31
9938,1982-11-08,140.44,126.019997,9.45
9939,1982-11-05,142.16,125.360001,9.4
9940,1982-11-04,141.85,125.379997,9.55
9941,1982-11-03,142.87,124.510002,9.68
9942,1982-11-01,135.47,124.360001,9.43
9943,1982-10-29,133.72,124.779999,9.41
9944,1982-10-28,133.59,124.760002,9.44
9945,1982-10-27,135.29,124.050003,9.41
9946,1982-10-26,134.48,124.169998,9.4
9947,1982-10-25,133.32,124.419998,9.55
9948,1982-10-22,138.83,123.410004,9.42
9949,1982-10-21,139.06,123.400002,9.49
9950,1982-10-20,139.23,123.07,9.81
9951,1982-10-19,136.58,122.529999,9.42
9952,1982-10-18,136.73,122.550003,9.59
9953,1982-10-15,133.57,122.769997,9.43
9954,1982-10-14,134.57,122.660004,9.57
9955,1982-10-13,136.71,122.260002,9.69
9956,1982-10-12,134.44,121.230003,9.2
9957,1982-10-08,131.05,122.940002,9.63
9958,1982-10-07,128.80,122.559998,9.82
9959,1982-10-06,125.97,123.150002,9.45
9960,1982-10-05,121.98,123.360001,10.27
9961,1982-10-04,121.51,123.379997,10.9
9962,1982-10-01,121.97,122.139999,10.87
9963,1982-09-30,120.42,122.199997,12.17
9964,1982-09-29,121.63,122.199997,9.88
9965,1982-09-28,123.24,122.760002,9.7
9966,1982-09-27,123.62,122.629997,10.18
9967,1982-09-24,123.32,121.459999,10.23
9968,1982-09-23,123.81,121.220001,10.38
9969,1982-09-22,123.99,120.599998,10.13
9970,1982-09-21,124.88,121.050003,10.11
9971,1982-09-20,122.51,120.940002,10.18
9972,1982-09-17,122.55,120.790001,10.33
9973,1982-09-16,123.77,121.139999,10.76
9974,1982-09-15,124.29,121.279999,10.63
9975,1982-09-14,123.10,121.190002,10.43
9976,1982-09-13,122.24,121.459999,10.58
9977,1982-09-10,120.97,121.0,10.08
9978,1982-09-09,121.97,119.809998,9.99
9979,1982-09-08,122.20,120.110001,9.68
9980,1982-09-07,121.37,119.519997,9.74
9981,1982-09-03,122.68,119.550003,10.25
9982,1982-09-02,120.29,118.779999,10.55
9983,1982-09-01,118.25,120.029999,11.28
9984,1982-08-31,119.51,120.290001,10.63
9985,1982-08-30,117.66,120.669998,10.06
9986,1982-08-27,117.11,119.120003,9.91
9987,1982-08-26,118.55,117.790001,9.36
9988,1982-08-25,117.58,117.290001,9.91
9989,1982-08-24,115.35,116.949997,9.03
9990,1982-08-23,116.11,118.400002,9.01
9991,1982-08-20,113.02,118.349998,8.75
9992,1982-08-19,109.16,119.830002,9.1
9993,1982-08-18,108.54,119.650002,9.13
9994,1982-08-17,109.04,120.790001,9.74
9995,1982-08-16,104.09,121.32,9.91
9996,1982-08-13,103.85,120.93,10.38
9997,1982-08-12,102.42,121.32,10.88
9998,1982-08-11,102.60,121.410004,11.0
9999,1982-08-10,102.84,121.160004,10.99
10000,1982-08-09,103.08,121.160004,11.07
10001,1982-08-06,103.71,120.239998,10.82
10002,1982-08-05,105.16,119.860001,10.76
10003,1982-08-04,106.14,119.800003,10.68
10004,1982-08-03,107.83,118.160004,10.61
10005,1982-08-02,108.98,117.800003,10.83
10006,1982-07-30,107.09,119.050003,11.41
10007,1982-07-29,107.72,118.82,11.71
10008,1982-07-28,107.74,118.330002,12.01
10009,1982-07-27,109.43,116.199997,11.28
10010,1982-07-26,110.36,116.669998,10.84
10011,1982-07-23,111.17,116.120003,10.65
10012,1982-07-22,111.48,117.610001,11.04
10013,1982-07-21,111.42,117.410004,10.71
10014,1982-07-20,111.54,118.309998,11.22
10015,1982-07-19,110.73,119.089996,12.09
10016,1982-07-16,111.07,119.269997,12.64
10017,1982-07-15,110.47,119.919998,13.07
10018,1982-07-14,110.44,120.040001,12.88
10019,1982-07-13,109.45,120.18,13.25
10020,1982-07-12,109.57,119.220001,13.12
10021,1982-07-09,108.83,119.959999,13.05
10022,1982-07-08,107.53,121.059998,13.86
10023,1982-07-07,107.22,121.019997,13.57
10024,1982-07-06,107.29,120.169998,14.53
10025,1982-07-02,107.65,119.620003,14.61
10026,1982-07-01,108.71,119.330002,14.73
10027,1982-06-30,109.61,119.040001,14.58
10028,1982-06-29,110.21,119.160004,14.71
10029,1982-06-28,110.26,120.470001,14.98
10030,1982-06-25,109.14,120.110001,14.9
10031,1982-06-24,109.83,119.199997,14.71
10032,1982-06-23,110.14,119.690002,14.3
10033,1982-06-22,108.30,118.870003,14.05
10034,1982-06-21,107.20,119.82,14.05
10035,1982-06-18,107.28,119.010002,14.11
10036,1982-06-17,107.60,118.489998,14.48
10037,1982-06-16,108.87,117.870003,14.66
10038,1982-06-15,109.69,117.239998,14.5
10039,1982-06-14,109.96,117.150002,14.26
10040,1982-06-11,111.24,115.050003,14.11
10041,1982-06-10,109.61,115.5,13.95
10042,1982-06-09,108.99,115.449997,13.83
10043,1982-06-08,109.63,114.739998,13.62
10044,1982-06-07,110.12,114.010002,13.54
10045,1982-06-04,110.09,113.370003,13.55
10046,1982-06-03,111.86,113.25,13.54
10047,1982-06-02,112.04,113.5,13.05
