날짜,S&P500,미국채10년,GSCI,기준금리,연도
2005-10-07,1195.9,4.362,7064.9551,3.25,2005
2005-10-06,1191.5,4.395,7049.6758,3.25,2005
2005-10-05,1196.4,4.346,7243.7212,3.25,2005
2005-10-04,1214.5,4.371,7334.4858,3.25,2005
2005-10-03,1226.7,4.387,7433.835,3.25,2005
2005-09-30,1228.8,4.332,7472.479,3.25,2005
2005-09-29,1227.7,4.304,7536.6899,3.25,2005
2005-09-28,1216.9,4.259,7529.4248,3.25,2005
2005-09-27,1215.7,4.285,7327.23,3.25,2005
2005-09-26,1215.6,4.296,7351.0269,3.25,2005
2005-09-23,1215.3,4.251,7166.6812,3.25,2005
2005-09-22,1214.6,4.187,7367.4482,3.25,2005
2005-09-21,1210.2,4.17,7336.3682,3.25,2005
2005-09-20,1221.3,4.244,7270.144,3.25,2005
2005-09-19,1231.0,4.253,7387.936,3.25,2005
2005-09-16,1237.9,4.279,6918.355,3.25,2005
2005-09-15,1227.7,4.217,7081.3369,3.25,2005
2005-09-14,1227.2,4.17,7112.1938,3.25,2005
2005-09-13,1231.2,4.133,6940.6689,3.25,2005
2005-09-12,1240.6,4.176,6958.5479,3.25,2005
2005-09-09,1241.5,4.124,7083.4258,3.25,2005
2005-09-08,1231.7,4.147,7130.8511,3.25,2005
2005-09-07,1236.4,4.141,7134.1162,3.25,2005
2005-09-06,1233.4,4.101,7305.8301,3.25,2005
2005-09-02,1218.0,4.044,7423.79,3.25,2005
2005-09-01,1221.6,4.035,7634.125,3.25,2005
2005-08-31,1220.3,4.014,7471.1382,3.25,2005
2005-08-30,1208.4,4.094,7509.228,3.25,2005
2005-08-29,1212.3,4.174,7204.7002,3.25,2005
2005-08-26,1205.1,4.192,6999.6831,3.25,2005
2005-08-25,1212.4,4.161,7083.394,3.25,2005
2005-08-24,1209.6,4.171,7079.9609,3.25,2005
2005-08-23,1217.6,4.184,6947.3638,3.25,2005
2005-08-22,1221.7,4.211,6937.5391,3.25,2005
2005-08-19,1219.7,4.211,6898.4082,3.25,2005
2005-08-18,1219.0,4.206,6749.104,3.25,2005
2005-08-17,1220.2,4.273,6804.1982,3.25,2005
2005-08-16,1219.3,4.213,7029.084,3.25,2005
2005-08-15,1233.9,4.287,7022.4658,3.25,2005
2005-08-12,1230.4,4.25,7070.439,3.25,2005
2005-08-11,1237.8,4.328,7018.2681,3.25,2005
2005-08-10,1229.1,4.396,6909.9419,3.25,2005
2005-08-09,1231.4,4.392,6733.1572,3.25,2005
2005-08-08,1223.1,4.426,6802.0991,3.25,2005
2005-08-05,1226.4,4.392,6688.0542,3.25,2005
2005-08-04,1235.9,4.316,6618.355,3.25,2005
2005-08-03,1245.0,4.296,6571.6382,3.25,2005
2005-08-02,1244.1,4.34,6649.9619,3.25,2005
2005-08-01,1235.3,4.316,6598.7598,3.25,2005
2005-07-29,1234.2,4.282,6488.5469,3.25,2005
2005-07-28,1243.7,4.193,6435.6099,3.25,2005
2005-07-27,1236.8,4.262,6363.4482,3.25,2005
2005-07-26,1231.2,4.228,6339.5659,3.25,2005
2005-07-25,1229.0,4.25,6308.9971,3.25,2005
2005-07-22,1233.7,4.222,6297.5439,3.25,2005
2005-07-21,1227.0,4.282,6184.7861,3.25,2005
2005-07-20,1235.2,4.16,6274.105,3.25,2005
2005-07-19,1229.3,4.185,6319.3281,3.25,2005
2005-07-18,1221.1,4.226,6322.2422,3.25,2005
2005-07-15,1227.9,4.171,6395.7368,3.25,2005
2005-07-14,1226.5,4.181,6364.4561,3.25,2005
2005-07-13,1223.3,4.162,6510.1768,3.25,2005
2005-07-12,1222.2,4.148,6552.7041,3.25,2005
2005-07-11,1219.4,4.099,6404.5112,3.25,2005
2005-07-08,1211.9,4.099,6471.7271,3.25,2005
2005-07-07,1197.9,4.068,6555.5088,3.25,2005
2005-07-06,1194.9,4.074,6615.46,3.25,2005
2005-07-05,1205.0,4.111,6457.626,3.25,2005
2005-07-01,1194.4,4.055,6328.2461,3.25,2005
2005-06-30,1191.3,3.921,6150.5552,3.25,2005
2005-06-29,1199.8,3.988,6200.478,3.25,2005
2005-06-28,1201.6,3.974,6268.2891,3.25,2005
2005-06-27,1190.7,3.907,6447.4951,3.25,2005
2005-06-24,1191.6,3.925,6420.4048,3.25,2005
2005-06-23,1200.7,3.957,6405.2051,3.25,2005
2005-06-22,1213.9,3.946,6309.5718,3.25,2005
2005-06-21,1213.6,4.047,6373.022,3.25,2005
2005-06-20,1216.1,4.117,6457.2539,3.25,2005
2005-06-17,1217.0,4.076,6398.9722,3.25,2005
2005-06-16,1211.0,4.071,6267.7632,3.25,2005
2005-06-15,1206.6,4.111,6194.8599,3.25,2005
2005-06-14,1203.9,4.113,6143.8491,3.25,2005
2005-06-13,1200.8,4.094,6193.5161,3.25,2005
2005-06-10,1198.1,4.055,6037.7788,3.25,2005
2005-06-09,1200.9,3.952,6108.7622,3.25,2005
2005-06-08,1194.7,3.939,5974.4092,3.25,2005
2005-06-07,1197.3,3.907,6075.374,3.25,2005
2005-06-06,1197.5,3.956,6126.9502,3.25,2005
2005-06-03,1196.0,3.981,6122.0552,3.25,2005
2005-06-02,1204.3,3.913,5998.5479,3.25,2005
2005-06-01,1202.3,3.89,6044.8188,3.25,2005
2005-05-31,1191.5,3.987,5813.6431,3.25,2005
2005-05-27,1198.8,4.071,5811.1421,3.25,2005
2005-05-26,1197.6,4.084,5765.2749,3.25,2005
2005-05-25,1190.0,4.09,5759.8008,3.25,2005
2005-05-24,1194.1,4.031,5660.7402,3.25,2005
2005-05-23,1193.9,4.062,5629.043,3.25,2005
2005-05-20,1189.3,4.127,5581.71,3.25,2005
2005-05-19,1191.1,4.119,5590.54,3.25,2005
2005-05-18,1185.6,4.094,5604.4131,3.25,2005
2005-05-17,1173.8,4.121,5684.0479,3.25,2005
2005-05-16,1165.7,4.135,5636.4238,3.25,2005
2005-05-13,1154.0,4.121,5667.2861,3.25,2005
2005-05-12,1159.4,4.176,5692.4258,3.25,2005
2005-05-11,1171.1,4.206,5834.873,3.25,2005
2005-05-10,1166.2,4.204,5944.0342,3.25,2005
2005-05-09,1178.8,4.288,5907.6948,3.25,2005
2005-05-06,1171.3,4.264,5859.4678,3.25,2005
2005-05-05,1172.6,4.158,5868.0381,3.25,2005
2005-05-04,1175.7,4.192,5840.8691,3.25,2005
2005-05-03,1161.2,4.17,5795.5571,3.25,2005
2005-05-02,1162.2,4.194,5915.2241,3.25,2005
2005-04-29,1156.8,4.2,5856.562,3.25,2005
2005-04-28,1143.2,4.148,5994.21,3.25,2005
2005-04-27,1156.4,4.229,5991.8662,3.25,2005
2005-04-26,1151.7,4.271,6199.5088,3.25,2005
2005-04-25,1162.1,4.255,6228.8999,3.25,2005
2005-04-22,1152.1,4.251,6269.4819,3.25,2005
2005-04-21,1160.0,4.302,6182.1802,3.25,2005
2005-04-20,1137.5,4.191,6162.4839,3.25,2005
2005-04-19,1152.8,4.217,6105.6069,3.25,2005
2005-04-18,1146.0,4.274,5920.2339,3.25,2005
2005-04-15,1142.6,4.247,5968.6479,3.25,2005
2005-04-14,1162.0,4.314,6026.9932,3.25,2005
2005-04-13,1173.8,4.366,5973.5352,3.25,2005
2005-04-12,1187.8,4.358,6102.5098,3.25,2005
2005-04-11,1181.2,4.438,6210.4102,3.25,2005
2005-04-08,1181.2,4.474,6180.0928,3.25,2005
2005-04-07,1191.1,4.488,6278.1909,3.25,2005
2005-04-06,1184.1,4.426,6430.4072,3.25,2005
2005-04-05,1181.4,4.472,6462.874,3.25,2005
2005-04-04,1176.1,4.462,6539.084,3.25,2005
2005-04-01,1172.9,4.451,6573.7349,3.25,2005
2005-03-31,1180.6,4.488,6439.3818,3.25,2005
2005-03-30,1181.4,4.552,6281.7939,3.25,2005
2005-03-29,1165.4,4.581,6267.2578,3.25,2005
2005-03-28,1174.3,4.644,6247.728,3.25,2005
2005-03-24,1171.4,4.599,6289.5229,3.25,2005
2005-03-23,1172.5,4.588,6234.916,3.25,2005
2005-03-22,1171.7,4.647,6381.2441,3.25,2005
2005-03-21,1183.8,4.527,6459.856,3.25,2005
2005-03-18,1189.7,4.511,6460.2769,3.25,2005
2005-03-17,1190.2,4.468,6452.4092,3.25,2005
2005-03-16,1188.1,4.508,6454.7588,3.25,2005
2005-03-15,1197.8,4.551,6346.981,3.25,2005
2005-03-14,1206.8,4.514,6304.2998,3.25,2005
2005-03-11,1200.1,4.546,6268.1792,3.25,2005
2005-03-10,1209.2,4.469,6189.894,3.25,2005
2005-03-09,1207.0,4.528,6275.2842,3.25,2005
2005-03-08,1219.4,4.397,6243.458,3.25,2005
2005-03-07,1225.3,4.314,6143.4941,3.25,2005
2005-03-04,1222.1,4.315,6143.627,3.25,2005
2005-03-03,1210.5,4.383,6138.3252,3.25,2005
2005-03-02,1210.1,4.381,6092.6538,3.25,2005
2005-03-01,1210.4,4.371,5974.3101,3.25,2005
2005-02-28,1203.6,4.381,5986.8218,3.25,2005
2005-02-25,1211.4,4.27,5936.0498,3.25,2005
2005-02-24,1200.2,4.289,5896.7412,3.25,2005
2005-02-23,1190.8,4.271,5886.8159,3.25,2005
2005-02-22,1184.2,4.291,5863.4082,3.25,2005
2005-02-18,1201.6,4.264,5625.2969,3.25,2005
2005-02-17,1200.8,4.185,5571.2329,3.25,2005
2005-02-16,1210.3,4.16,5616.3311,3.25,2005
2005-02-15,1210.1,4.102,5555.6641,3.25,2005
2005-02-14,1206.1,4.077,5552.0908,3.25,2005
2005-02-11,1205.3,4.092,5533.7241,3.25,2005
2005-02-10,1197.0,4.091,5537.7471,3.25,2005
2005-02-09,1192.0,3.986,5400.7241,3.25,2005
2005-02-08,1202.3,4.023,5381.6099,3.25,2005
2005-02-07,1201.7,4.056,5354.458,3.25,2005
2005-02-04,1203.0,4.083,5448.1919,3.25,2005
2005-02-03,1189.9,4.169,5457.2051,3.25,2005
2005-02-02,1193.2,4.145,5506.54,3.25,2005
2005-02-01,1189.4,4.144,5557.0791,3.25,2005
2005-01-31,1181.3,4.132,5635.918,3.25,2005
2005-01-28,1171.4,4.146,5558.478,3.25,2005
2005-01-27,1174.5,4.228,5690.646,3.25,2005
2005-01-26,1174.1,4.2,5712.7881,3.25,2005
2005-01-25,1168.4,4.2,5747.46,3.25,2005
2005-01-24,1163.8,4.124,5681.9341,3.25,2005
2005-01-21,1167.9,4.144,5639.8989,3.25,2005
2005-01-20,1175.4,4.171,5541.5508,3.25,2005
2005-01-19,1184.6,4.175,5576.1528,3.25,2005
2005-01-18,1196.0,4.193,5593.5908,3.25,2005
2005-01-14,1184.5,4.22,5612.084,3.25,2005
2005-01-13,1177.5,4.167,5610.522,3.25,2005
2005-01-12,1187.7,4.238,5441.543,3.25,2005
2005-01-11,1183.0,4.244,5423.666,3.25,2005
2005-01-10,1190.2,4.273,5403.2271,3.25,2005
2005-01-07,1186.2,4.275,5386.834,3.25,2005
2005-01-06,1187.9,4.263,5395.4199,3.25,2005
2005-01-05,1183.7,4.287,5208.853,3.25,2005
2005-01-04,1188.0,4.295,5251.958,3.25,2005
2005-01-03,1202.1,4.216,5173.2539,3.25,2005
2004-12-31,1211.9,4.222,5278.9771,3.25,2004
2004-12-30,1213.5,4.259,5281.9468,3.25,2004
2004-12-29,1213.5,4.324,5282.5918,3.25,2004
2004-12-28,1213.5,4.296,5215.4912,3.25,2004
2004-12-27,1204.9,4.302,5187.0649,3.25,2004
2004-12-23,1210.1,4.218,5407.8979,3.25,2004
2004-12-22,1209.6,4.201,5427.4639,3.25,2004
2004-12-21,1205.5,4.168,5543.6948,3.25,2004
2004-12-20,1194.7,4.185,5547.395,3.25,2004
2004-12-17,1194.2,4.203,5648.8149,3.25,2004
2004-12-16,1203.2,4.187,5443.4951,3.25,2004
2004-12-15,1205.7,4.078,5494.3799,3.25,2004
2004-12-14,1203.4,4.128,5312.7471,3.25,2004
2004-12-13,1198.7,4.153,5253.96,3.25,2004
2004-12-10,1188.0,4.155,5164.6982,3.25,2004
2004-12-09,1189.2,4.176,5299.3271,3.25,2004
2004-12-08,1182.8,4.12,5222.8408,3.25,2004
2004-12-07,1177.1,4.226,5186.9839,3.25,2004
2004-12-06,1190.2,4.228,5333.5449,3.25,2004
2004-12-03,1191.2,4.256,5292.873,3.25,2004
2004-12-02,1190.3,4.416,5339.1548,3.25,2004
2004-12-01,1191.4,4.369,5592.7388,3.25,2004
2004-11-30,1173.8,4.355,5864.7852,3.25,2004
2004-11-29,1178.6,4.322,5943.6689,3.25,2004
2004-11-26,1182.7,4.234,5981.5601,3.25,2004
2004-11-24,1181.8,4.203,5992.2251,3.25,2004
2004-11-23,1176.9,4.188,5870.9951,3.25,2004
2004-11-22,1177.2,4.184,5831.4741,3.25,2004
2004-11-19,1170.3,4.205,5892.063,3.25,2004
2004-11-18,1183.5,4.117,5716.5181,3.25,2004
2004-11-17,1181.9,4.129,5775.8081,3.25,2004
2004-11-16,1175.4,4.209,5654.9468,3.25,2004
2004-11-15,1183.8,4.192,5722.8872,3.25,2004
2004-11-12,1184.2,4.186,5738.77,3.25,2004
2004-11-11,1173.5,4.251,5751.0918,3.25,2004
2004-11-10,1162.9,4.247,5877.7739,3.5,2004
2004-11-09,1164.1,4.23,5743.481,3.5,2004
2004-11-08,1164.9,4.222,5867.0239,3.5,2004
2004-11-05,1166.2,4.177,5921.5391,3.5,2004
2004-11-04,1161.7,4.077,5901.8931,3.5,2004
2004-11-03,1143.2,4.079,6077.7339,3.5,2004
2004-11-02,1130.5,4.054,5969.8721,3.5,2004
2004-11-01,1130.5,4.072,6019.8848,3.5,2004
2004-10-29,1130.2,4.029,6162.9058,3.5,2004
2004-10-28,1127.4,4.054,6114.293,3.5,2004
2004-10-27,1125.4,4.085,6235.251,3.5,2004
2004-10-26,1111.1,4.001,6473.3169,3.5,2004
2004-10-25,1094.8,3.976,6372.9751,3.5,2004
2004-10-22,1095.7,3.978,6434.9731,3.5,2004
2004-10-21,1106.5,4.007,6366.644,3.5,2004
2004-10-20,1103.7,3.984,6336.2319,3.5,2004
2004-10-19,1103.2,4.036,6187.834,3.5,2004
2004-10-18,1114.0,4.045,6161.2119,3.5,2004
2004-10-15,1108.2,4.063,6260.626,3.5,2004
2004-10-14,1103.3,4.024,6256.5049,3.5,2004
2004-10-13,1113.7,4.059,6183.165,3.5,2004
2004-10-12,1121.8,4.103,6137.7241,3.5,2004
2004-10-11,1124.4,4.138,6244.4238,3.5,2004
2004-10-08,1122.1,4.129,6221.7588,3.5,2004
2004-10-07,1130.7,4.246,6162.9502,3.5,2004
2004-10-06,1142.0,4.226,6096.6172,3.5,2004
2004-10-05,1134.5,4.173,6035.0352,3.5,2004
2004-10-04,1135.2,4.166,5909.2368,3.5,2004
2004-10-01,1131.5,4.189,5945.2002,3.5,2004
2004-09-30,1114.6,4.123,5917.4331,3.5,2004
2004-09-29,1114.8,4.09,5909.4419,3.5,2004
2004-09-28,1110.1,4.006,5872.9199,3.5,2004
2004-09-27,1103.5,3.995,5819.2598,3.5,2004
2004-09-24,1110.1,4.033,5774.9458,3.5,2004
2004-09-23,1108.4,4.022,5783.5361,3.5,2004
2004-09-22,1113.6,3.984,5772.0532,3.5,2004
2004-09-21,1129.3,4.047,5649.9082,3.5,2004
2004-09-20,1122.2,4.06,5541.125,3.5,2004
2004-09-17,1128.5,4.112,5498.375,3.5,2004
2004-09-16,1123.5,4.078,5357.2461,3.5,2004
2004-09-15,1120.4,4.166,5342.5991,3.5,2004
2004-09-14,1128.3,4.128,5414.6548,3.5,2004
2004-09-13,1125.8,4.141,5369.479,3.5,2004
2004-09-10,1123.9,4.189,5263.937,3.5,2004
2004-09-09,1118.4,4.197,5400.1519,3.5,2004
2004-09-08,1116.3,4.164,5252.3418,3.5,2004
2004-09-07,1121.3,4.24,5289.0122,3.5,2004
2004-09-03,1113.6,4.289,5335.0161,3.5,2004
2004-09-02,1118.3,4.217,5378.2329,3.5,2004
2004-09-01,1105.9,4.117,5400.46,3.5,2004
2004-08-31,1104.2,4.24,5254.6191,3.5,2004
2004-08-30,1099.2,4.231,5281.3472,3.5,2004
2004-08-27,1107.8,4.192,5307.564,3.5,2004
2004-08-26,1105.1,4.263,5316.4482,3.5,2004
2004-08-25,1105.0,4.232,5373.5,3.5,2004
2004-08-24,1096.2,4.258,5521.6099,3.5,2004
2004-08-23,1095.7,4.279,5594.52,3.5,2004
2004-08-20,1098.3,4.291,5657.5718,3.5,2004
2004-08-19,1091.2,4.264,5722.2109,3.5,2004
2004-08-18,1095.2,4.231,5602.604,3.5,2004
2004-08-17,1081.7,4.192,5603.1279,3.5,2004
2004-08-16,1079.3,4.263,5556.9658,3.5,2004
2004-08-13,1064.8,4.232,5600.0288,3.5,2004
2004-08-12,1063.2,4.258,5491.7871,3.5,2004
2004-08-11,1075.8,4.279,5448.8232,3.75,2004
2004-08-10,1079.0,4.291,5460.915,3.75,2004
2004-08-09,1065.2,4.264,5489.3091,3.75,2004
2004-08-06,1064.0,4.227,5418.3828,3.75,2004
2004-08-05,1080.7,4.404,5470.4209,3.75,2004
2004-08-04,1098.6,4.423,5349.5928,3.75,2004
2004-08-03,1099.7,4.429,5466.7671,3.75,2004
2004-08-02,1106.6,4.453,5440.564,3.75,2004
2004-07-30,1101.7,4.491,5466.8989,3.75,2004
2004-07-29,1100.4,4.579,5405.812,3.75,2004
2004-07-28,1095.4,4.589,5421.5439,3.75,2004
2004-07-27,1094.8,4.619,5331.1221,3.75,2004
2004-07-26,1084.1,4.489,5308.3862,3.75,2004
2004-07-23,1086.2,4.432,5354.293,3.75,2004
2004-07-22,1096.8,4.452,5328.9722,3.75,2004
2004-07-21,1093.9,4.47,5240.7769,3.75,2004
2004-07-20,1108.7,4.45,5247.1079,3.75,2004
2004-07-19,1100.9,4.361,5329.2329,3.75,2004
2004-07-16,1101.4,4.355,5327.0,3.75,2004
2004-07-15,1106.7,4.484,5306.9072,3.75,2004
2004-07-14,1111.5,4.486,5346.981,3.75,2004
2004-07-13,1115.1,4.472,5215.9531,3.75,2004
2004-07-12,1114.3,4.449,5242.021,3.75,2004
2004-07-09,1112.8,4.46,5300.5142,3.75,2004
2004-07-08,1109.1,4.476,5338.4521,3.75,2004
2004-07-07,1118.3,4.478,5279.7861,3.75,2004
2004-07-06,1116.2,4.476,5315.3218,3.75,2004
2004-07-02,1125.4,4.46,5195.3872,3.75,2004
2004-07-01,1128.9,4.569,5213.5928,3.75,2004
2004-06-30,1140.8,4.583,5073.563,3.75,2004
2004-06-29,1136.2,4.689,4966.769,3.75,2004
2004-06-28,1133.3,4.737,5020.9531,3.75,2004
2004-06-25,1134.4,4.652,5167.7021,3.75,2004
2004-06-24,1140.7,4.654,5206.0918,3.75,2004
2004-06-23,1144.1,4.7,5154.5269,3.75,2004
2004-06-22,1134.4,4.721,5173.8892,3.75,2004
2004-06-21,1130.3,4.686,5145.999,3.75,2004
2004-06-18,1135.0,4.718,5243.603,3.75,2004
2004-06-17,1132.0,4.684,5239.9009,3.75,2004
2004-06-16,1133.6,4.724,5122.709,3.75,2004
2004-06-15,1132.0,4.684,5083.8892,3.75,2004
2004-06-14,1125.3,4.876,5123.2031,3.75,2004
2004-06-10,1136.5,4.801,5172.0322,3.75,2004
2004-06-09,1131.3,4.808,5122.3501,3.75,2004
2004-06-08,1142.2,4.768,5112.2222,3.75,2004
2004-06-07,1140.4,4.763,5220.0469,3.75,2004
2004-06-04,1122.5,4.774,5204.1758,3.75,2004
2004-06-03,1116.6,4.722,5276.0918,3.75,2004
2004-06-02,1125.0,4.75,5369.8018,3.75,2004
2004-06-01,1121.2,4.703,5575.0181,3.75,2004
2004-05-28,1120.7,4.665,5323.7798,3.75,2004
2004-05-27,1121.3,4.608,5300.0498,3.75,2004
2004-05-26,1114.9,4.665,5410.2891,3.75,2004
2004-05-25,1113.0,4.728,5437.5439,3.75,2004
2004-05-24,1095.4,4.734,5490.4009,3.75,2004
2004-05-21,1093.6,4.76,5301.083,3.75,2004
2004-05-20,1089.2,4.708,5364.3359,3.75,2004
2004-05-19,1088.7,4.776,5446.4292,3.75,2004
2004-05-18,1091.5,4.732,5299.0928,3.75,2004
2004-05-17,1084.1,4.695,5396.106,3.75,2004
2004-05-14,1095.7,4.772,5395.7368,3.75,2004
2004-05-13,1096.4,4.864,5403.6729,3.75,2004
2004-05-12,1097.3,4.822,5375.812,3.75,2004
2004-05-11,1095.5,4.748,5321.1499,3.75,2004
2004-05-10,1087.1,4.801,5217.666,3.75,2004
2004-05-07,1098.7,4.775,5347.0771,3.75,2004
2004-05-06,1114.0,4.602,5300.8872,3.75,2004
2004-05-05,1121.5,4.588,5330.2559,3.75,2004
2004-05-04,1119.5,4.567,5288.1689,3.75,2004
2004-05-03,1117.5,4.502,5184.1348,3.75,2004
2004-04-30,1107.3,4.51,5088.3481,3.75,2004
2004-04-29,1113.9,4.54,5074.502,3.75,2004
2004-04-28,1122.4,4.502,5061.8608,3.75,2004
2004-04-27,1138.1,4.385,5082.4229,3.75,2004
2004-04-26,1135.5,4.448,5006.2842,3.75,2004
2004-04-23,1140.6,4.468,4941.5918,3.75,2004
2004-04-22,1139.9,4.387,4970.4541,3.75,2004
2004-04-21,1124.1,4.431,4891.7261,3.75,2004
2004-04-20,1118.2,4.467,4987.0371,3.75,2004
2004-04-19,1135.8,4.386,5011.7031,3.75,2004
2004-04-16,1134.6,4.344,5033.6509,3.75,2004
2004-04-15,1128.8,4.4,5043.1011,3.75,2004
2004-04-14,1128.2,4.366,5023.751,3.75,2004
2004-04-13,1129.4,4.354,5011.1372,3.75,2004
2004-04-12,1145.2,4.23,5096.4458,3.75,2004
2004-04-08,1139.3,4.193,5061.8818,3.75,2004
2004-04-07,1140.5,4.165,4985.5112,3.75,2004
2004-04-06,1148.2,4.149,4887.5669,3.75,2004
2004-04-05,1150.6,4.216,4828.7949,3.75,2004
2004-04-02,1141.8,4.145,4844.5098,3.75,2004
2004-04-01,1132.2,3.89,4858.1299,3.75,2004
2004-03-31,1126.2,3.837,4951.7788,3.75,2004
2004-03-30,1127.0,3.896,4973.0688,3.75,2004
2004-03-29,1122.5,3.892,4860.064,3.75,2004
2004-03-26,1108.1,3.837,4879.9058,3.75,2004
2004-03-25,1109.2,3.743,4854.1289,3.75,2004
2004-03-24,1091.3,3.713,4980.062,3.75,2004
2004-03-23,1094.0,3.694,5022.874,3.75,2004
2004-03-22,1095.4,3.724,5002.1411,3.75,2004
2004-03-19,1109.8,3.773,5023.3618,3.75,2004
2004-03-18,1122.3,3.752,5021.3579,3.75,2004
2004-03-17,1123.8,3.717,5032.855,3.75,2004
2004-03-16,1110.7,3.683,4944.5078,3.75,2004
2004-03-15,1104.5,3.766,4936.002,3.75,2004
2004-03-12,1120.6,3.787,4813.356,3.75,2004
2004-03-11,1106.8,3.712,4866.71,3.75,2004
2004-03-10,1123.9,3.731,4766.0752,3.75,2004
2004-03-09,1140.6,3.725,4779.4351,3.75,2004
2004-03-08,1147.2,3.77,4800.854,3.75,2004
2004-03-05,1156.9,3.855,4883.8442,3.75,2004
2004-03-04,1154.9,4.023,4839.9302,3.75,2004
2004-03-03,1151.0,4.054,4778.1572,3.75,2004
2004-03-02,1149.1,4.056,4894.271,3.75,2004
2004-03-01,1156.0,3.975,4929.981,3.75,2004
2004-02-27,1144.9,3.972,4854.228,3.75,2004
2004-02-26,1144.9,4.04,4802.5132,3.75,2004
2004-02-25,1143.7,4.015,4778.2852,3.75,2004
2004-02-24,1139.1,4.031,4685.7329,3.75,2004
2004-02-23,1141.0,4.039,4654.1289,3.75,2004
2004-02-20,1144.1,4.106,4636.6099,3.75,2004
2004-02-19,1147.1,4.036,4681.8979,3.75,2004
2004-02-18,1151.8,4.058,4673.0,3.75,2004
2004-02-17,1157.0,4.04,4698.2271,3.75,2004
2004-02-13,1145.8,4.053,4657.8481,3.75,2004
2004-02-12,1152.1,4.075,4603.752,3.75,2004
2004-02-11,1157.8,4.029,4577.0952,3.75,2004
2004-02-10,1145.5,4.116,4562.8862,3.75,2004
2004-02-09,1139.8,4.06,4493.5171,3.75,2004
2004-02-06,1142.8,4.081,4461.228,3.75,2004
2004-02-05,1128.6,4.169,4509.6719,3.75,2004
2004-02-04,1126.5,4.12,4509.7842,3.75,2004
2004-02-03,1136.0,4.099,4583.8872,3.75,2004
2004-02-02,1135.3,4.147,4631.3799,3.75,2004
2004-01-30,1131.1,4.134,4518.9072,3.75,2004
2004-01-29,1134.1,4.183,4511.5601,3.75,2004
2004-01-28,1128.5,4.192,4582.7241,3.75,2004
2004-01-27,1144.0,4.087,4625.3008,3.75,2004
2004-01-26,1155.4,4.133,4654.7021,3.75,2004
2004-01-23,1141.5,4.09,4734.6851,3.75,2004
2004-01-22,1143.9,3.966,4735.1782,3.75,2004
2004-01-21,1147.6,4.024,4748.7422,3.75,2004
2004-01-20,1138.8,4.063,4772.3101,3.75,2004
2004-01-16,1139.8,4.029,4663.7148,3.75,2004
2004-01-15,1132.0,3.974,4532.7808,3.75,2004
2004-01-14,1130.5,3.996,4690.5181,3.75,2004
2004-01-13,1121.2,4.015,4702.4531,3.75,2004
2004-01-12,1127.2,4.09,4784.6211,3.75,2004
2004-01-09,1121.9,4.084,4786.4512,3.75,2004
2004-01-08,1131.9,4.269,4732.3271,3.75,2004
2004-01-07,1126.3,4.245,4673.3691,3.75,2004
2004-01-06,1123.7,4.274,4703.7979,3.75,2004
2004-01-05,1122.2,4.38,4697.168,3.75,2004
2004-01-02,1108.5,4.374,4520.7021,3.75,2004
2003-12-31,1111.9,4.253,4501.27,3.75,2003
2003-12-30,1109.6,4.26,4543.6172,3.75,2003
2003-12-29,1109.5,4.244,4481.4941,3.75,2003
2003-12-26,1095.9,4.153,4516.2139,3.75,2003
2003-12-24,1094.0,4.186,4510.0459,3.75,2003
2003-12-23,1096.0,4.261,4460.1079,3.75,2003
2003-12-22,1092.9,4.172,4474.689,3.75,2003
2003-12-19,1088.7,4.136,4633.4692,3.75,2003
2003-12-18,1089.2,4.128,4692.3398,3.75,2003
2003-12-17,1076.5,4.184,4652.2671,3.75,2003
2003-12-16,1075.1,4.215,4589.7881,3.75,2003
2003-12-15,1068.0,4.259,4625.0181,3.75,2003
2003-12-12,1074.1,4.242,4624.6929,3.75,2003
2003-12-11,1071.2,4.236,4488.126,3.75,2003
2003-12-10,1059.0,4.319,4508.749,3.75,2003
2003-12-09,1060.2,4.354,4513.311,3.75,2003
2003-12-08,1069.3,4.271,4559.7661,3.75,2003
2003-12-05,1061.5,4.234,4387.9668,3.75,2003
2003-12-04,1069.7,4.367,4448.7148,3.75,2003
2003-12-03,1064.7,4.403,4395.4131,3.75,2003
2003-12-02,1066.6,4.381,4353.0479,3.75,2003
2003-12-01,1070.1,4.386,4256.77,3.75,2003
2003-11-28,1058.2,4.334,4236.6899,3.75,2003
2003-11-26,1058.5,4.249,4216.4312,3.75,2003
2003-11-25,1053.9,4.187,4169.8389,3.75,2003
2003-11-24,1052.1,4.232,4159.0918,3.75,2003
2003-11-21,1035.3,4.162,4296.9609,3.75,2003
2003-11-20,1033.7,4.157,4307.6982,3.75,2003
2003-11-19,1042.4,4.239,4335.4678,3.75,2003
2003-11-18,1034.2,4.146,4415.0498,3.75,2003
2003-11-17,1043.6,4.198,4309.3862,3.75,2003
2003-11-14,1050.3,4.223,4392.293,3.75,2003
2003-11-13,1058.4,4.273,4329.23,3.75,2003
2003-11-12,1058.6,4.402,4283.4409,3.75,2003
2003-11-11,1046.6,4.43,4278.9458,3.75,2003
2003-11-10,1047.1,4.444,4238.7251,3.75,2003
2003-11-07,1053.2,4.441,4235.8911,3.75,2003
2003-11-06,1058.0,4.412,4181.5029,3.75,2003
2003-11-05,1051.8,4.354,4217.4312,3.75,2003
