date,doller,fed,sp_data,sp_updown
1984-09-25,-0.7750909213638434,-0.4199999999999999,165.62,1
1984-09-26,1.2062166534965293,-0.6799999999999997,166.28,1
1984-09-27,-0.7922976356178623,1.16,166.96,1
1984-09-28,-0.2464916073983118,0.2300000000000004,166.1,0
1984-10-01,1.0166045201639202,0.1500000000000003,164.62,0
1984-10-02,-0.3400203942872412,0.0399999999999991,163.59,0
1984-10-03,-0.4097002473820519,-0.5099999999999998,162.44,0
1984-10-04,-0.6598336428677694,-0.33,162.92,1
1984-10-05,0.3561331537611566,-0.3699999999999992,162.68,0
1984-10-09,0.5584737375403727,-0.3000000000000007,161.67,0
1984-10-10,0.8441382922185535,-1.1899999999999995,162.11,1
1984-10-11,-0.3048140518588997,1.5299999999999994,162.78,1
1984-10-12,0.4987463941074996,-0.2300000000000004,164.18,1
1984-10-15,0.4829304576545999,0.5199999999999996,165.77,1
1984-10-16,0.5470001855246251,-0.0899999999999998,164.78,0
1984-10-17,0.1199227162348828,-0.1799999999999997,164.14,0
1984-10-18,-0.3141298059794914,-0.3499999999999996,168.1,1
1984-10-19,0.1201655516655864,-0.0899999999999998,167.96,0
1984-10-22,-1.0727993555792852,0.1199999999999992,167.36,0
1984-10-23,-0.0202550961113854,-0.7099999999999991,167.09,0
1984-10-24,-0.953804339513582,-1.71,167.2,1
1984-10-25,-0.5549071689052104,1.71,166.31,0
1984-10-26,-0.2747777569317506,0.3499999999999996,165.29,0
1984-10-29,0.621237728597423,0.4000000000000003,164.78,0
1984-10-30,0.919913444802862,0.1099999999999994,166.84,1
1984-10-31,-0.6467404224027701,-0.1099999999999994,166.09,0
1984-11-01,-0.3415533871272176,0.2699999999999996,167.49,1
1984-11-02,-1.126004460002907,-0.1099999999999994,167.42,0
1984-11-05,-1.1035075270607169,-0.5800000000000001,168.58,1
1984-11-07,-0.6042621962490433,-0.2200000000000006,169.17,1
1984-11-08,0.0351113308671429,0.4100000000000001,168.68,0
1984-11-09,0.133279322857467,-0.2599999999999998,167.6,0
1984-11-13,0.2379258322432015,0.0099999999999997,165.97,0
1984-11-14,-0.2736643138609252,0.0500000000000007,165.99,1
1984-11-15,0.8695047603472719,0.0599999999999987,165.89,0
1984-11-16,-0.2091091491442721,-0.08,164.1,0
1984-11-19,0.3057588730684743,-0.0899999999999998,163.09,0
1984-11-20,0.5253767309449225,-0.1699999999999999,164.18,1
1984-11-21,0.515782944342674,0.0400000000000009,164.51,1
1984-11-23,0.335839629986555,-0.3499999999999996,166.92,1
1984-11-26,0.266593081318978,0.0599999999999987,165.55,0
1984-11-27,0.9143904152965886,-0.0699999999999985,166.29,1
1984-11-28,-0.2580497167611512,-0.1800000000000015,165.02,0
1984-11-29,0.4192656065977329,-0.1499999999999985,163.91,0
1984-11-30,0.1215676093687344,0.2899999999999991,163.58,0
1984-12-03,0.770731818275421,0.3499999999999996,162.82,0
1984-12-04,0.2006474550413925,-0.4699999999999988,163.38,1
1984-12-05,-1.383328125155439,-0.450000000000001,162.1,0
1984-12-06,0.4388293423855384,0.5800000000000001,162.76,1
1984-12-07,-0.3455009799776219,-0.3100000000000005,162.26,0
1984-12-10,0.5457465374713059,0.1300000000000007,162.83,1
1984-12-11,0.1076887857357916,0.1300000000000007,163.07,1
1984-12-12,-0.0740897145949444,-0.1699999999999999,162.63,0
1984-12-13,0.0269301739590033,-0.1600000000000001,161.81,0
1984-12-14,0.4891516855684861,-0.1600000000000001,162.69,1
1984-12-17,-0.3563969975470489,-0.4299999999999997,163.61,1
1984-12-18,-0.0067316746482476,-0.9000000000000004,168.11,1
1984-12-19,-0.0807612049971494,1.0500000000000007,167.16,0
1984-12-20,0.4288962576806234,0.3099999999999987,166.38,0
1984-12-21,0.6722991592171802,-0.2299999999999986,165.51,0
1984-12-24,-0.320531552587646,-0.5300000000000002,166.76,1
1984-12-26,0.1600139955992377,0.589999999999999,166.47,0
1984-12-27,0.1398082584515629,0.3900000000000005,165.75,0
1984-12-28,0.6876540370386792,0.1099999999999994,166.26,1
1984-12-31,-0.2186740383361265,0.120000000000001,167.24,1
1985-01-02,0.3697081906007314,0.629999999999999,165.37,0
1985-01-03,0.4992412927607274,-0.5999999999999996,164.57,0
1985-01-04,-0.1710831073824915,-0.5899999999999999,163.68,0
1985-01-07,0.092038655630549,0.0500000000000007,164.24,1
1985-01-08,0.4580832466210726,0.0700000000000002,163.99,0
1985-01-09,-0.5924520942017887,-0.2800000000000011,165.18,1
1985-01-10,0.3215157606896007,0.2100000000000008,168.31,1
1985-01-11,-0.3952509803310007,0.0099999999999997,167.91,0
1985-01-14,0.4002368505941268,-0.0899999999999998,170.51,1
1985-01-15,0.9617226652915908,-0.120000000000001,170.81,1
1985-01-16,-0.273667816031351,0.4800000000000004,171.19,1
1985-01-17,0.1106469676558593,-0.2400000000000002,170.73,0
1985-01-18,-0.1172891905315751,-0.1699999999999999,171.32,1
1985-01-22,0.0065120218511017,0.1899999999999995,175.48,1
1985-01-23,-0.3924942890199006,0.0700000000000002,177.3,1
1985-01-24,0.3844728092577251,-0.0299999999999993,176.71,0
1985-01-25,-0.5635655086409254,0.0399999999999991,177.35,1
1985-01-28,0.2679491624060218,0.25,177.4,1
1985-01-29,0.0065409748649572,-0.0099999999999997,179.18,1
1985-01-30,0.1631108458769271,-0.1199999999999992,179.39,1
1985-01-31,-0.2354326012574126,0.2400000000000002,179.63,1
1985-02-01,-0.1244126497877577,0.0099999999999997,178.63,0
1985-02-04,0.4886948557457819,-0.1300000000000007,180.35,1
1985-02-05,0.9487549896894906,-0.25,180.61,1
1985-02-06,0.3088379913632478,-0.1399999999999988,180.43,0
1985-02-07,-0.0708260906680233,0.1899999999999995,181.82,1
1985-02-08,0.4550736968318452,0.08,182.19,1
1985-02-11,0.3130732960537142,-0.1899999999999995,180.51,0
1985-02-13,0.5591232007060281,0.3099999999999987,183.35,1
1985-02-14,0.7253652395455958,-0.0199999999999995,182.41,0
1985-02-15,-0.3481156925085313,-0.0600000000000005,181.6,0
1985-02-19,-0.6498082394737325,0.1000000000000014,181.33,0
1985-02-20,1.158615341081996,0.0399999999999991,181.18,0
1985-02-21,0.5136922723268749,0.0399999999999991,180.19,0
1985-02-22,0.6596533616322822,-0.1699999999999999,179.36,0
1985-02-25,0.8331221046152582,0.0199999999999995,179.23,0
1985-02-26,1.627008246557737,-0.4800000000000004,181.17,1
1985-02-27,-0.3900530181612192,0.0200000000000013,180.71,0
1985-02-28,-2.620553521924794,0.6799999999999997,181.18,1
1985-03-01,0.3241724250564807,0.6799999999999997,183.23,1
1985-03-04,0.3912003399056427,-0.0099999999999997,182.06,0
1985-03-05,0.4512647474497129,-0.200000000000001,182.23,1
1985-03-06,1.2573997282866465,-0.3199999999999985,180.65,0
1985-03-07,-1.079713708295734,0.2599999999999998,179.51,0
1985-03-08,0.3443168983295318,-0.0500000000000007,179.1,0
1985-03-11,0.3309192444934148,-0.1600000000000001,178.79,0
1985-03-12,-1.8601723194788824,0.2699999999999996,179.66,1
1985-03-13,0.2180043559388831,0.5899999999999999,178.19,0
1985-03-14,0.1927129168673866,0.5899999999999999,177.84,0
1985-03-15,0.6669142810063579,-0.3099999999999987,176.53,0
1985-03-18,-0.1546168575098415,-0.1900000000000012,176.88,1
1985-03-19,-1.0057471138712162,-0.1900000000000012,179.54,1
1985-03-20,-1.8191076083252355,-0.129999999999999,179.08,0
1985-03-21,-0.4279769959506117,0.1099999999999994,179.35,1
1985-03-22,-1.50425148166379,0.0099999999999997,179.04,0
1985-03-25,0.5737487291693046,-0.1600000000000001,177.97,0
1985-03-26,0.3148936423437349,-0.4599999999999991,178.43,1
1985-03-27,-0.7706275193709163,-0.2000000000000001,179.54,1
1985-03-28,-2.5297104937938224,1.1000000000000003,179.54,0
1985-03-29,0.2516749370264511,-0.3100000000000005,180.66,1
1985-04-01,-1.2133074707946934,0.25,181.27,1
1985-04-02,0.9757723588093844,-0.0400000000000009,180.53,0
1985-04-03,0.9468091510765908,-0.2999999999999989,179.11,0
1985-04-04,-0.761888157388537,0.0700000000000002,179.03,0
1985-04-08,1.4494658801393046,0.0199999999999995,178.03,0
1985-04-09,-0.366971152019469,0.0999999999999996,178.21,1
1985-04-10,-0.5270111885307431,0.2599999999999998,179.42,1
1985-04-11,-0.2046326422657437,-0.129999999999999,180.19,1
1985-04-12,-1.7941122661014206,-0.3200000000000003,180.54,1
1985-04-15,-0.3980375200172062,0.08,180.92,1
1985-04-16,-0.9397275748153476,-0.2699999999999996,181.2,1
1985-04-17,-0.0408835771250414,-0.2100000000000008,181.68,1
1985-04-18,0.1292713329506351,-0.25,180.84,0
1985-04-19,-1.4844949045847506,-0.2400000000000002,181.11,1
1985-04-22,0.0,-0.08,180.7,0
1985-04-23,1.0453668963831202,0.3600000000000003,181.88,1
1985-04-24,1.580260836111708,-0.0700000000000002,182.26,1
1985-04-25,1.1499567781180982,0.4200000000000008,183.43,1
1985-04-26,0.9089744015095528,-0.0899999999999998,182.18,0
1985-04-29,-0.5363962829082939,0.2699999999999996,180.63,0
1985-04-30,-0.4256168260163969,0.1699999999999999,179.83,0
1985-05-01,-0.4475604632109596,0.25,178.37,0
1985-05-02,1.2337599219085658,0.25,179.01,1
1985-05-03,0.5511429551566592,-0.5500000000000007,180.08,1
1985-05-06,1.115941701293025,-0.3099999999999996,179.99,0
1985-05-07,0.252393858338231,0.0100000000000006,180.76,1
1985-05-08,-1.4576500041172005,-0.2700000000000004,180.62,0
1985-05-09,0.6328707344458583,0.3700000000000001,181.92,1
1985-05-10,-1.9896227175247692,0.0999999999999996,184.28,1
1985-05-13,0.2389803520909378,-0.0199999999999995,184.61,1
1985-05-14,-1.2842083314518404,-0.1400000000000005,183.87,0
1985-05-15,-0.8133918580179724,0.1500000000000003,184.54,1
1985-05-16,0.7601271152932183,0.0700000000000002,185.66,1
1985-05-17,0.2817265859709479,-0.2400000000000002,187.42,1
1985-05-20,-0.4717596552176933,-0.25,189.72,1
1985-05-21,-0.8975975914265985,-0.0999999999999996,189.64,0
1985-05-22,0.7692301100383888,0.1099999999999994,188.56,0
1985-05-23,0.2825985830506807,0.04,187.6,0
1985-05-24,0.2148563150952582,-0.3399999999999998,188.29,1
1985-05-28,0.2277579061345056,0.25,187.86,0
1985-05-29,0.4667269093672974,0.1600000000000001,187.68,0
1985-05-30,-0.7794576975124023,-0.1600000000000001,187.75,1
1985-05-31,-0.0470635294117673,-0.0700000000000002,189.55,1
1985-06-03,-0.6019200554448724,0.2000000000000001,189.32,0
1985-06-04,-0.6261052044902099,0.0700000000000002,190.04,1
1985-06-05,0.4134198492696818,-0.04,190.16,1
1985-06-06,0.6196524508678306,-0.1000000000000005,191.06,1
1985-06-07,-0.5417505321561689,-0.1699999999999999,189.68,0
1985-06-10,0.5856974828321266,0.1600000000000001,189.51,0
1985-06-11,0.5822976887143225,-0.1399999999999996,189.04,0
1985-06-12,-0.3829669546618188,-0.2199999999999997,187.61,0
1985-06-13,-0.0470471184500427,-0.0200000000000004,185.33,0
1985-06-14,0.2480856929602023,-0.1100000000000003,187.1,1
1985-06-17,-1.0638964054531657,-0.0199999999999995,186.53,0
1985-06-18,0.1015393981753306,-0.4800000000000004,187.34,1
1985-06-19,-0.9430128725710658,-0.0399999999999991,186.63,0
1985-06-20,-0.2878275806994055,0.6099999999999994,186.73,1
1985-06-21,1.438706488915107,0.0700000000000002,189.61,1
1985-06-24,-0.3116789839874989,0.1799999999999997,189.15,0
1985-06-25,0.1082937394246947,0.0099999999999997,189.74,1
1985-06-26,0.0338315284066697,-0.1399999999999996,190.06,1
1985-06-27,-0.7223647021137879,0.2800000000000002,191.23,1
1985-06-28,0.4004595072224399,0.2099999999999999,191.85,1
1985-07-01,-0.8280913231621851,0.169999999999999,192.43,1
1985-07-02,0.2185243073132462,0.0100000000000015,192.01,0
1985-07-03,0.1159532084035784,0.4499999999999993,191.45,0
1985-07-05,-0.3559483977260137,-0.5299999999999994,192.52,1
1985-07-08,-0.7517213793103541,0.08,191.93,0
1985-07-09,-0.7224179976595929,-0.1700000000000008,191.05,0
1985-07-10,-0.7982074948364807,-0.2599999999999998,192.37,1
1985-07-11,-0.712226933392945,0.0999999999999996,192.94,1
1985-07-12,-0.3325329088023985,-0.1299999999999999,193.29,1
1985-07-15,-0.7771807486631113,0.04,192.72,0
1985-07-16,-0.4944124461795941,-0.1299999999999999,194.72,1
1985-07-17,0.150251122551297,0.6799999999999997,195.65,1
1985-07-18,-1.407532447108281,-0.25,194.38,0
1985-07-19,0.9699605316117444,-0.0999999999999996,195.13,1
1985-07-22,0.9817907083351064,0.1600000000000001,194.35,0
1985-07-23,0.1420836935948997,-0.2400000000000002,192.55,0
1985-07-24,-1.3974844418499417,-0.2800000000000002,191.58,0
1985-07-25,1.0266562464942337,-0.0599999999999996,192.06,1
1985-07-26,-0.7036157431333696,-0.08,192.4,1
1985-07-29,0.0071749590797998,0.1899999999999995,189.6,0
1985-07-30,-1.1767233409853155,-0.0299999999999993,189.93,1
1985-07-31,-0.0654135766039493,1.0399999999999991,190.92,1
1985-08-01,-0.2331393061758482,-0.3499999999999996,192.11,1
1985-08-02,0.8380313659591219,-0.3199999999999994,191.48,0
1985-08-05,0.1082550280884458,-0.0900000000000007,190.62,0
1985-08-06,0.0504847089619388,-0.0899999999999998,187.93,0
1985-08-07,0.8084746137662064,-0.0299999999999993,187.68,0
1985-08-08,0.05720557495007,-0.0500000000000007,188.95,1
1985-08-09,-0.5319567210699656,-0.0699999999999994,188.32,0
1985-08-12,0.0646523002439325,0.2399999999999993,187.63,0
1985-08-13,-1.0599622092361618,0.1699999999999999,187.3,0
1985-08-14,-0.2985531158733902,0.7300000000000004,187.41,1
1985-08-15,0.1817124555645812,-0.2200000000000006,187.26,0
1985-08-16,-0.828145859175073,-0.3099999999999987,186.1,0
1985-08-19,-0.1320855615444144,-0.2300000000000004,186.38,1
1985-08-20,0.0733233142671807,-0.3200000000000003,188.08,1
1985-08-21,0.4525950634135737,-0.0999999999999996,189.16,1
1985-08-22,-0.3075331174289187,0.2199999999999997,187.36,0
1985-08-23,-0.7450641892160522,-0.0999999999999996,187.17,0
1985-08-26,0.316204856378959,0.1699999999999999,187.31,1
1985-08-27,0.4392642342562313,0.0699999999999994,188.1,1
1985-08-28,0.5822861968286174,-0.1099999999999994,188.83,1
1985-08-29,-0.4827053457969742,-0.0100000000000006,188.93,1
1985-08-30,0.1752245004364105,-0.0099999999999997,188.63,0
1985-09-03,0.8900115967441011,0.4400000000000004,187.91,0
1985-09-04,1.222219248882296,-0.33,187.37,0
1985-09-05,-0.164669968160716,-0.1900000000000004,187.27,0
1985-09-06,0.3637984112447595,-0.04,188.24,1
1985-09-09,1.999301600853522,0.2700000000000004,188.25,1
1985-09-10,0.4315410375379755,-0.1200000000000001,186.9,0
1985-09-11,-0.1533642416179321,0.1999999999999993,185.03,0
1985-09-12,0.513215195045213,-0.0799999999999991,183.69,0
1985-09-13,-0.4458369812782162,-0.1800000000000006,182.91,0
1985-09-16,-1.1342827795648551,0.2900000000000009,182.88,0
1985-09-17,-0.4671595446429675,-0.2400000000000002,181.36,0
1985-09-18,0.2612036820841579,-0.2400000000000002,181.71,1
1985-09-19,0.3797791633760581,0.209999999999999,183.39,1
1985-09-20,-0.1338042253521075,-0.0999999999999996,182.05,0
1985-09-23,-1.5954753782506867,-0.0099999999999997,184.3,1
1985-09-24,-3.610089115348669,-0.0700000000000002,182.62,0
1985-09-25,-0.6190698565414324,0.3000000000000007,180.66,0
1985-09-26,-0.9867520709081078,-0.2800000000000002,181.29,1
1985-09-30,-0.9197962542045702,0.9699999999999998,182.08,1
1985-10-01,0.4314199376104919,-0.5800000000000001,185.07,1
1985-10-02,-0.7396119286135815,-0.29,184.06,0
1985-10-03,-0.1756767518435188,-0.0699999999999994,184.36,1
1985-10-04,-0.800733723408758,-0.1699999999999999,183.22,0
1985-10-07,0.3758456844306679,0.0699999999999994,181.87,0
1985-10-08,0.5264787200744643,-0.0999999999999996,181.87,0
1985-10-09,-0.0610795559957166,0.6200000000000001,182.52,1
1985-10-10,-0.0763989885238685,-0.0400000000000009,182.78,1
1985-10-11,0.319876611122387,-0.3399999999999989,184.28,1
1985-10-15,-0.0076243434638572,0.2199999999999997,186.08,1
1985-10-16,0.1217223306593049,-0.1799999999999997,187.98,1
1985-10-17,0.7025290564084923,0.0099999999999997,187.66,0
1985-10-18,-1.0842989646450012,0.0099999999999997,187.04,0
1985-10-21,-0.344810372569539,0.1500000000000003,186.96,0
1985-10-22,-0.0920285305010353,-0.0400000000000009,188.04,1
1985-10-23,0.2219115515257237,0.6000000000000014,189.09,1
1985-10-24,-0.1532779016945986,-0.4900000000000002,188.5,0
1985-10-25,0.4197534947703111,-0.3500000000000005,187.52,0
1985-10-28,-0.0305321005217208,-0.0099999999999997,187.76,1
1985-10-29,-0.398562118505694,-0.1299999999999999,189.23,1
1985-10-30,-0.6402360431983709,0.0699999999999994,190.07,1
1985-10-31,-0.0617482257139132,0.2800000000000002,189.82,0
1985-11-01,-0.1313849612132839,0.2400000000000002,191.53,1
1985-11-04,-0.5439404686620459,0.0099999999999997,191.25,0
1985-11-05,-0.1712469823986351,-0.0400000000000009,192.37,1
1985-11-06,0.4648686507005516,0.1300000000000007,192.76,1
1985-11-07,-0.5218170025771275,-0.2400000000000002,192.62,0
1985-11-08,0.7651325509323148,-0.3099999999999996,193.72,1
1985-11-11,0.007724111640997,-0.3099999999999996,197.28,1
1985-11-12,0.0,0.1599999999999992,198.08,1
1985-11-13,0.0309085285706348,-0.0599999999999996,197.1,0
1985-11-14,-0.4267227901832817,-0.0199999999999995,199.06,1
1985-11-15,-0.0310384153183363,0.6299999999999999,198.11,0
1985-11-18,0.2631751642824381,-0.7700000000000005,198.71,1
1985-11-19,-0.3105901248088296,-0.5199999999999996,198.67,0
1985-11-20,-0.5229456963372665,0.8299999999999992,198.99,1
1985-11-21,0.326744999900553,-0.08,201.41,1
1985-11-22,-1.13296225228895,-0.629999999999999,201.52,1
1985-11-25,-0.4425454366797386,0.5300000000000002,200.35,0
1985-11-26,-0.0474367477679513,-0.04,200.67,1
1985-11-27,-0.4447307885122343,-0.0200000000000004,202.54,1
1985-11-29,-0.0158824461337229,0.6599999999999993,202.17,0
1985-12-02,-0.7280614565655091,0.0200000000000013,200.46,0
1985-12-03,0.2633274816469783,0.1199999999999992,200.86,1
1985-12-04,0.4369611399786841,0.0099999999999997,204.23,1
1985-12-05,-0.4228554467163041,-0.4000000000000003,203.88,0
1985-12-06,0.0717563581280455,-0.2999999999999989,202.99,0
1985-12-09,0.2068597309752609,0.0299999999999993,204.25,1
1985-12-10,0.3962279040141389,-0.0899999999999998,204.39,1
1985-12-11,0.3710737290044565,0.0600000000000005,206.31,1
1985-12-12,-0.0078973547904089,-0.0899999999999998,206.73,1
1985-12-13,-0.5318296428362558,-0.0600000000000005,209.94,1
1985-12-16,0.1189201645664089,0.1600000000000001,212.02,1
1985-12-17,-0.2782620470524883,-0.0700000000000002,210.65,0
1985-12-18,-0.1034596083810671,1.0500000000000007,209.81,0
1985-12-19,0.6562310091026767,-0.8100000000000005,210.02,1
1985-12-20,-0.2298129767840002,-0.1799999999999997,210.94,1
1985-12-23,-0.2701660750125776,0.0399999999999991,208.57,0
1985-12-24,0.0317745653489152,-0.0599999999999996,207.14,0
1985-12-26,-0.1272536357133521,0.0300000000000002,207.65,1
1985-12-27,0.06358397684737,-0.3799999999999999,209.61,1
1985-12-30,-1.2147988443733098,1.46,210.68,1
1985-12-31,-0.2096114139824942,4.380000000000001,211.28,1
1986-01-02,-0.469789409280659,-4.700000000000001,209.59,0
1986-01-03,-0.5702158590710973,-0.4199999999999999,210.88,1
1986-01-06,1.3975887550200805,-0.3399999999999998,210.65,0
1986-01-07,-0.6304550547166612,-0.1799999999999997,213.8,1
1986-01-08,-0.1781384615384585,-0.0300000000000002,207.97,0
1986-01-09,0.6915414868804938,0.1399999999999996,206.11,0
1986-01-10,-0.9333674290509496,-0.0599999999999996,205.96,0
1986-01-13,0.7651457549888645,0.2099999999999999,206.72,1
1986-01-14,0.2490535852088533,-0.1399999999999996,206.64,0
1986-01-15,0.1604211143085206,0.0999999999999987,208.26,1
1986-01-16,-0.2976629051247914,-0.1199999999999992,209.17,1
1986-01-17,0.1846912405419676,-0.1200000000000001,208.43,0
1986-01-20,-0.0964512467984511,-0.1200000000000001,207.53,0
1986-01-21,0.1524831485149772,0.1600000000000001,205.79,0
1986-01-22,-0.0803196787148589,0.0499999999999998,203.49,0
1986-01-23,0.2004008016032064,-0.1200000000000001,204.25,1
1986-01-24,-0.241063083352267,-0.0999999999999996,206.43,1
1986-01-27,-1.360154759408324,0.1600000000000001,207.39,1
1986-01-28,-0.2694993941077904,-0.1000000000000005,209.81,1
1986-01-29,-0.2620158911491607,-0.0699999999999994,210.29,1
1986-01-30,-0.229789909393354,0.2399999999999993,209.33,0
1986-01-31,-0.5777928092811742,0.0700000000000002,211.78,1
1986-02-03,0.3044725223289817,-0.0700000000000002,213.96,1
1986-02-04,0.4260930807432557,-0.2299999999999995,212.79,0
1986-02-05,0.6755123136116414,-0.0999999999999996,212.96,1
1986-02-06,-1.0194902824835177,0.04,213.47,1
1986-02-07,0.1477719423326729,0.0699999999999994,214.56,1
1986-02-10,0.1311822568567522,0.1200000000000001,216.24,1
1986-02-11,-0.9601879142486232,-0.08,215.92,0
1986-02-12,-0.174129356121543,0.1899999999999995,215.97,1
1986-02-13,-0.4246831684464375,-0.1399999999999996,217.4,1
1986-02-14,-0.797378720810629,-0.1399999999999996,219.76,1
1986-02-18,-0.2693140885372916,0.3399999999999998,222.45,1
1986-02-19,-0.6522634311157022,-0.1799999999999997,219.76,0
1986-02-20,-0.733851851969417,-0.0899999999999998,222.22,1
1986-02-21,-0.0768608040454514,-0.0899999999999998,224.62,1
1986-02-24,0.102374167357324,0.1599999999999992,224.34,0
1986-02-25,-1.1738304749367294,-0.0099999999999997,223.79,0
1986-02-26,-0.5991169679450634,0.0700000000000002,224.04,1
1986-02-27,-0.3485240136409546,-0.04,226.77,1
1986-02-28,-0.3409687097648731,0.04,226.92,1
1986-03-03,0.6082768403149579,-0.0200000000000004,225.42,0
1986-03-04,-0.6119994914845033,-0.1699999999999999,224.38,0
1986-03-05,-0.5715237693258538,0.0099999999999997,224.34,0
1986-03-06,2.0413393977836267,-0.1099999999999994,225.13,1
1986-03-07,-0.737525379609544,-0.2700000000000004,225.57,1
1986-03-10,-0.2435409216009345,0.0300000000000002,226.58,1
1986-03-11,1.0755463683054003,0.1100000000000003,231.69,1
1986-03-12,-0.3107198316008986,0.3499999999999996,232.54,1
1986-03-13,0.232494624106471,-0.3200000000000003,233.19,1
1986-03-14,0.5310518201284771,-0.1699999999999999,236.55,1
1986-03-17,-1.3278935833371532,0.2099999999999999,234.67,0
1986-03-18,-0.3396316234497698,-0.0499999999999998,235.78,1
1986-03-19,-0.3583324656236984,-0.1699999999999999,235.6,0
1986-03-20,0.5907906271205953,-0.1299999999999999,236.54,1
1986-03-21,-0.366234740146488,-0.08,233.34,0
1986-03-24,-0.4467040456635551,0.0700000000000002,235.33,1
1986-03-25,2.285174675973108,0.1099999999999994,234.72,0
1986-03-26,1.0752730414421026,0.0600000000000005,237.3,1
1986-03-27,-0.0762616525062217,0.0099999999999997,238.97,1
1986-03-31,-0.288916553365055,0.6400000000000006,238.9,0
1986-04-01,0.2035261228549206,-0.5700000000000003,235.14,0
1986-04-02,0.06779830508474,-0.04,235.71,1
1986-04-03,0.7151855400115357,-0.0099999999999997,232.47,0
1986-04-04,0.9170479595760196,-0.4700000000000006,228.69,0
1986-04-07,0.6131452379957791,0.1200000000000001,228.63,0
1986-04-08,-0.2242185720680714,-0.1299999999999999,233.52,1
1986-04-09,-1.706077673883828,-0.04,233.75,1
1986-04-10,0.0337723736276247,0.1900000000000004,236.44,1
1986-04-11,-1.3000376548073496,-0.2400000000000002,235.97,0
1986-04-14,0.3239599235133839,0.1200000000000001,237.28,1
1986-04-15,0.1702102127659542,0.08,237.73,1
1986-04-16,-0.0851771706102691,-0.0500000000000007,242.22,1
1986-04-17,-2.131365866847308,-0.2299999999999995,243.03,1
1986-04-18,-0.5774748396406021,-0.08,242.38,0
1986-04-21,-0.9896642394568186,0.29,244.74,1
1986-04-22,-0.1504407079646077,0.1399999999999996,242.42,0
1986-04-23,-0.7309680870030247,0.2300000000000004,241.75,0
1986-04-24,-0.0089168228388486,-0.3799999999999999,242.02,1
1986-04-25,0.1602136210095817,-0.2099999999999999,242.29,1
1986-04-28,-1.1069069175601105,0.1200000000000001,243.08,1
1986-04-29,-0.1712818894798432,-0.0300000000000002,240.51,0
1986-04-30,0.4576471561800582,0.1799999999999997,235.52,0
1986-05-01,0.2952447068599247,0.08,235.16,0
1986-05-02,1.4200035655319336,-0.2699999999999996,234.79,0
1986-05-05,-0.5676769658981217,0.0199999999999995,237.73,1
1986-05-06,-1.3393240449438202,-0.1499999999999994,237.24,0
1986-05-07,0.6962411916115465,0.0099999999999997,236.08,0
1986-05-08,-0.529430177145902,0.0999999999999996,237.13,1
1986-05-09,-0.0898203732646151,-0.0599999999999996,237.85,1
1986-05-12,-0.0179626302551258,0.1399999999999996,237.58,0
1986-05-13,-0.6691969493724552,-0.0700000000000002,236.41,0
1986-05-14,0.8606768794990511,-0.0299999999999993,237.54,1
1986-05-15,-0.0627971645931961,0.1799999999999997,234.43,0
1986-05-16,0.1075320407754141,-0.2000000000000001,232.76,0
1986-05-19,1.1340541915286364,0.0899999999999998,233.2,1
1986-05-20,-0.4002891015884827,-0.0299999999999993,236.11,1
1986-05-21,1.0822736281166048,0.0999999999999996,235.45,0
1986-05-22,0.7076681872066027,-0.0899999999999998,240.12,1
1986-05-23,0.6164791285313823,-0.08,241.35,1
1986-05-27,0.2511701043752733,0.1900000000000004,244.75,1
1986-05-28,-0.3738155296341371,-0.0100000000000006,246.63,1
1986-05-29,0.3551654477622091,-0.1299999999999999,247.98,1
1986-05-30,0.9268752384193734,-0.1299999999999999,247.35,0
1986-06-02,0.8424857315550011,0.2099999999999999,245.04,0
1986-06-03,-0.0170261301732255,0.0499999999999998,245.51,1
1986-06-04,-1.5910038635364652,0.0600000000000005,243.94,0
1986-06-05,-0.2253254200998801,-0.1699999999999999,245.65,1
1986-06-06,-1.1394539798213368,-0.1400000000000005,245.67,1
1986-06-09,-0.5995873168296498,0.1500000000000003,239.96,0
1986-06-10,0.6743702925205869,-0.1299999999999999,239.58,0
1986-06-11,-1.062132207590763,-0.0300000000000002,241.13,1
1986-06-12,-0.1595744638410981,0.0600000000000005,241.49,1
1986-06-13,-0.3469433200980965,-0.0600000000000005,245.73,1
1986-06-16,0.1510019514833483,0.1100000000000003,246.13,1
1986-06-17,0.336399613459631,-0.1200000000000001,244.35,0
1986-06-18,0.8514008601773111,0.04,244.99,1
1986-06-19,-0.3965429926892145,0.0099999999999997,244.06,0
1986-06-20,0.1144247855433083,-0.0499999999999998,247.58,1
1986-06-23,0.967573213323106,0.08,245.26,0
1986-06-24,-1.2265057579368994,-0.0300000000000002,247.03,1
1986-06-25,-0.123685835786085,-0.04,248.93,1
1986-06-26,-0.1326972741268846,0.0099999999999997,248.74,0
1986-06-27,-0.0974063579208331,-0.0299999999999993,249.6,1
1986-06-30,-0.6775448101550291,0.8999999999999995,250.84,1
1986-07-01,-0.5017444628461296,-0.75,252.04,1
1986-07-02,-0.3777309042588109,0.1500000000000003,252.7,1
1986-07-03,-0.0990277259807878,-0.25,251.79,0
1986-07-07,0.0,0.0599999999999996,244.05,0
1986-07-08,0.4124072044790554,-0.0499999999999998,241.59,0
1986-07-09,-0.3599082271001285,-0.08,242.82,1
