date,sp,doller,fed,gdp,cpi
2003-07-15,"1,000.42",96.07,1.13,11566.669,183.7
2003-07-14,"1,003.86",96.07,1.07,11566.669,183.7
2003-07-11,998.14,95.800003,0.98,11566.669,183.7
2003-07-10,988.70,95.389999,1.0,11566.669,183.7
2003-07-09,"1,002.21",95.589996,0.96,11566.669,183.7
2003-07-08,"1,007.84",95.82,0.93,11566.669,183.7
2003-07-07,"1,004.42",95.510002,1.0,11566.669,183.7
2003-07-03,985.70,94.410004,0.96,11566.669,183.7
2003-07-02,993.75,94.120003,1.01,11566.669,183.7
2003-07-01,982.32,94.300003,1.11,11566.669,183.7
2003-06-30,974.50,94.730003,1.45,11312.766,183.1
2003-06-27,976.22,95.150002,1.08,11312.766,183.1
2003-06-26,985.82,94.970001,1.1,11312.766,183.1
2003-06-25,975.32,94.120003,1.18,11312.766,183.1
2003-06-24,983.45,94.389999,1.15,11312.766,183.1
2003-06-23,981.64,94.080002,1.21,11312.766,183.1
2003-06-20,995.69,94.040001,1.23,11312.766,183.1
2003-06-19,994.70,93.160004,1.22,11312.766,183.1
2003-06-18,"1,010.09",93.169998,1.22,11312.766,183.1
2003-06-17,"1,011.66",92.610001,1.24,11312.766,183.1
2003-06-16,"1,010.74",92.400002,1.33,11312.766,183.1
2003-06-13,988.61,92.220001,1.24,11312.766,183.1
2003-06-12,998.51,92.900002,1.25,11312.766,183.1
2003-06-11,997.48,92.970001,1.25,11312.766,183.1
2003-06-10,984.84,93.559998,1.22,11312.766,183.1
2003-06-09,975.93,93.300003,1.25,11312.766,183.1
2003-06-06,987.76,93.480003,1.24,11312.766,183.1
2003-06-05,990.14,92.519997,1.26,11312.766,183.1
2003-06-04,986.24,93.730003,1.22,11312.766,183.1
2003-06-03,971.56,93.529999,1.21,11312.766,183.1
2003-06-02,967.00,93.339996,1.27,11312.766,183.1
2003-05-30,963.59,93.269997,1.28,11312.766,182.9
2003-05-29,949.64,92.709999,1.29,11312.766,182.9
2003-05-28,953.22,93.449997,1.29,11312.766,182.9
2003-05-27,951.48,92.720001,1.32,11312.766,182.9
2003-05-23,933.22,93.050003,1.21,11312.766,182.9
2003-05-22,931.87,93.559998,1.25,11312.766,182.9
2003-05-21,923.42,93.540001,1.23,11312.766,182.9
2003-05-20,919.73,93.260002,1.23,11312.766,182.9
2003-05-19,920.77,93.779999,1.26,11312.766,182.9
2003-05-16,944.30,94.080002,1.26,11312.766,182.9
2003-05-15,946.67,95.220001,1.36,11312.766,182.9
2003-05-14,939.28,94.580002,1.3,11312.766,182.9
2003-05-13,942.30,94.720001,1.23,11312.766,182.9
2003-05-12,945.11,94.550003,1.25,11312.766,182.9
2003-05-09,933.41,94.980003,1.24,11312.766,182.9
2003-05-08,920.27,94.93,1.27,11312.766,182.9
2003-05-07,929.62,95.580002,1.28,11312.766,182.9
2003-05-06,934.39,95.339996,1.28,11312.766,182.9
2003-05-05,926.55,96.370003,1.27,11312.766,182.9
2003-05-02,930.08,96.760002,1.24,11312.766,182.9
2003-05-01,916.30,96.699997,1.3,11312.766,182.9
2003-04-30,916.92,97.190002,1.31,11312.766,183.2
2003-04-29,917.84,98.019997,1.27,11312.766,183.2
2003-04-28,914.84,98.669998,1.29,11312.766,183.2
2003-04-25,898.81,98.360001,1.28,11312.766,183.2
2003-04-24,911.43,98.330002,1.24,11312.766,183.2
2003-04-23,919.02,98.779999,1.24,11312.766,183.2
2003-04-22,911.37,98.730003,1.26,11312.766,183.2
2003-04-21,892.01,99.589996,1.29,11312.766,183.2
2003-04-17,893.58,99.300003,1.28,11312.766,183.2
2003-04-16,879.91,99.059998,1.26,11312.766,183.2
2003-04-15,890.81,99.760002,1.34,11312.766,183.2
2003-04-14,885.23,99.959999,1.32,11312.766,183.2
2003-04-11,868.30,100.18,1.24,11312.766,183.2
2003-04-10,871.58,99.82,1.27,11312.766,183.2
2003-04-09,865.99,100.160004,1.24,11312.766,183.2
2003-04-08,878.29,100.529999,1.22,11312.766,183.2
2003-04-07,879.93,101.040001,1.25,11312.766,183.2
2003-04-04,878.85,100.449997,1.22,11312.766,183.2
2003-04-03,876.45,100.339996,1.24,11312.766,183.2
2003-04-02,880.90,100.080002,1.19,11312.766,183.2
2003-04-01,858.48,99.150002,1.29,11312.766,183.2
2003-03-31,848.18,99.059998,1.38,11174.129,183.9
2003-03-28,863.50,99.959999,1.26,11174.129,183.9
2003-03-27,868.52,100.639999,1.29,11174.129,183.9
2003-03-26,869.95,100.610001,1.26,11174.129,183.9
2003-03-25,874.74,100.870003,1.24,11174.129,183.9
2003-03-24,864.23,100.980003,1.23,11174.129,183.9
2003-03-21,895.79,101.919998,1.2,11174.129,183.9
2003-03-20,875.67,101.150002,1.23,11174.129,183.9
2003-03-19,874.02,101.580002,1.2,11174.129,183.9
2003-03-18,866.45,100.860001,1.2,11174.129,183.9
2003-03-17,862.79,100.739998,1.31,11174.129,183.9
2003-03-14,833.27,99.989998,1.3,11174.129,183.9
2003-03-13,831.90,99.550003,1.31,11174.129,183.9
2003-03-12,804.19,98.160004,1.23,11174.129,183.9
2003-03-11,800.73,97.989998,1.21,11174.129,183.9
2003-03-10,807.48,97.849998,1.23,11174.129,183.9
2003-03-07,828.89,98.040001,1.2,11174.129,183.9
2003-03-06,822.10,98.309998,1.23,11174.129,183.9
2003-03-05,829.85,98.279999,1.22,11174.129,183.9
2003-03-04,821.99,99.129997,1.2,11174.129,183.9
2003-03-03,834.81,99.099998,1.33,11174.129,183.9
2003-02-28,841.15,99.709999,1.33,11174.129,183.6
2003-02-27,837.28,99.809998,1.31,11174.129,183.6
2003-02-26,827.55,99.620003,1.28,11174.129,183.6
2003-02-25,838.57,99.830002,1.28,11174.129,183.6
2003-02-24,832.58,99.660004,1.25,11174.129,183.6
2003-02-21,848.17,100.089996,1.21,11174.129,183.6
2003-02-20,837.10,99.550003,1.25,11174.129,183.6
2003-02-19,845.13,100.0,1.24,11174.129,183.6
2003-02-18,851.17,100.529999,1.35,11174.129,183.6
2003-02-14,834.89,100.040001,1.3,11174.129,183.6
2003-02-13,817.37,99.589996,1.28,11174.129,183.6
2003-02-12,818.68,100.510002,1.23,11174.129,183.6
2003-02-11,829.20,100.389999,1.22,11174.129,183.6
2003-02-10,835.97,100.269997,1.25,11174.129,183.6
2003-02-07,829.69,99.57,1.21,11174.129,183.6
2003-02-06,838.15,99.459999,1.23,11174.129,183.6
2003-02-05,843.59,99.650002,1.21,11174.129,183.6
2003-02-04,848.20,99.139999,1.21,11174.129,183.6
2003-02-03,860.32,99.900002,1.3,11174.129,183.6
2003-01-31,855.70,99.910004,1.33,11174.129,182.6
2003-01-30,844.61,99.519997,1.29,11174.129,182.6
2003-01-29,864.36,99.279999,1.26,11174.129,182.6
2003-01-28,858.54,99.480003,1.23,11174.129,182.6
2003-01-27,847.48,99.260002,1.3,11174.129,182.6
2003-01-24,861.40,99.220001,1.21,11174.129,182.6
2003-01-23,887.34,99.860001,1.27,11174.129,182.6
2003-01-22,878.36,100.230003,1.26,11174.129,182.6
2003-01-21,887.62,100.230003,1.31,11174.129,182.6
2003-01-17,901.78,100.550003,1.2,11174.129,182.6
2003-01-16,914.60,100.790001,1.24,11174.129,182.6
2003-01-15,918.22,101.339996,1.3,11174.129,182.6
2003-01-14,931.66,101.209999,1.24,11174.129,182.6
2003-01-13,926.26,101.470001,1.26,11174.129,182.6
2003-01-10,927.57,101.230003,1.25,11174.129,182.6
2003-01-09,927.57,101.940002,1.29,11174.129,182.6
2003-01-08,909.93,101.870003,1.29,11174.129,182.6
2003-01-07,922.93,102.57,1.2,11174.129,182.6
2003-01-06,929.01,101.970001,1.22,11174.129,182.6
2003-01-03,908.59,102.470001,1.12,11174.129,182.6
2003-01-02,909.03,102.980003,1.3,11174.129,182.6
2002-12-31,879.82,101.849998,1.16,11061.433,181.8
2002-12-30,879.39,102.010002,1.23,11061.433,181.8
2002-12-27,875.40,102.410004,1.2,11061.433,181.8
2002-12-26,889.66,102.82,1.28,11061.433,181.8
2002-12-24,892.47,103.25,1.15,11061.433,181.8
2002-12-23,897.38,103.639999,1.28,11061.433,181.8
2002-12-20,895.76,103.459999,1.26,11061.433,181.8
2002-12-19,884.25,103.480003,1.28,11061.433,181.8
2002-12-18,891.12,103.629997,1.25,11061.433,181.8
2002-12-17,902.99,103.510002,1.26,11061.433,181.8
2002-12-16,910.40,104.059998,1.36,11061.433,181.8
2002-12-13,889.48,103.980003,1.25,11061.433,181.8
2002-12-12,901.58,104.510002,1.29,11061.433,181.8
2002-12-11,904.96,105.349998,1.29,11061.433,181.8
2002-12-10,904.45,105.370003,1.22,11061.433,181.8
2002-12-09,892.00,105.239998,1.22,11061.433,181.8
2002-12-06,912.23,105.360001,1.21,11061.433,181.8
2002-12-05,906.55,106.099998,1.24,11061.433,181.8
2002-12-04,917.58,106.139999,1.23,11061.433,181.8
2002-12-03,920.75,106.370003,1.24,11061.433,181.8
2002-12-02,934.53,106.349998,1.27,11061.433,181.8
2002-11-29,936.31,106.410004,1.23,11061.433,181.5
2002-11-27,938.87,106.769997,1.27,11061.433,181.5
2002-11-26,913.31,106.529999,1.26,11061.433,181.5
2002-11-25,932.87,106.540001,1.32,11061.433,181.5
2002-11-22,930.55,106.120003,1.25,11061.433,181.5
2002-11-21,933.76,105.809998,1.27,11061.433,181.5
2002-11-20,914.15,105.870003,1.23,11061.433,181.5
2002-11-19,896.74,105.669998,1.2,11061.433,181.5
2002-11-18,900.36,105.199997,1.21,11061.433,181.5
2002-11-15,909.83,105.040001,1.35,11061.433,181.5
2002-11-14,904.27,105.209999,1.29,11061.433,181.5
2002-11-13,882.53,105.099998,1.17,11061.433,181.5
2002-11-12,882.95,104.660004,1.29,11061.433,181.5
2002-11-11,876.19,104.57,1.18,11061.433,181.5
2002-11-08,894.74,104.5,1.18,11061.433,181.5
2002-11-07,902.65,104.970001,1.27,11061.433,181.5
2002-11-06,923.76,105.599998,1.48,11061.433,181.5
2002-11-05,915.39,105.870003,1.64,11061.433,181.5
2002-11-04,908.35,106.120003,1.71,11061.433,181.5
2002-11-01,900.96,106.080002,1.74,11061.433,181.5
2002-10-31,885.76,106.639999,1.82,11061.433,181.2
2002-10-30,890.71,107.07,1.72,11061.433,181.2
2002-10-29,882.15,107.07,1.75,11061.433,181.2
2002-10-28,890.23,107.160004,1.79,11061.433,181.2
2002-10-25,897.65,107.919998,1.82,11061.433,181.2
2002-10-24,882.50,107.910004,1.8,11061.433,181.2
2002-10-23,896.14,108.0,1.76,11061.433,181.2
2002-10-22,890.16,107.940002,1.71,11061.433,181.2
2002-10-21,899.72,108.230003,1.73,11061.433,181.2
2002-10-18,884.39,108.519997,1.71,11061.433,181.2
2002-10-17,879.20,108.370003,1.74,11061.433,181.2
2002-10-16,860.02,107.629997,1.73,11061.433,181.2
2002-10-15,881.27,107.779999,1.88,11061.433,181.2
2002-10-14,841.44,107.150002,1.73,11061.433,181.2
2002-10-11,835.32,107.25,1.73,11061.433,181.2
2002-10-10,803.92,107.199997,1.75,11061.433,181.2
2002-10-09,776.76,106.940002,1.73,11061.433,181.2
2002-10-08,798.55,108.07,1.72,11061.433,181.2
2002-10-07,785.28,107.550003,1.74,11061.433,181.2
2002-10-04,800.58,107.599998,1.72,11061.433,181.2
2002-10-03,818.95,106.970001,1.76,11061.433,181.2
2002-10-02,827.91,107.160004,1.75,11061.433,181.2
2002-10-01,847.91,107.07,1.85,11061.433,181.2
2002-09-30,815.28,106.870003,1.85,10984.04,180.8
2002-09-27,827.37,107.529999,1.78,10984.04,180.8
2002-09-26,854.95,107.68,1.8,10984.04,180.8
2002-09-25,839.66,107.790001,1.79,10984.04,180.8
2002-09-24,819.29,107.519997,1.75,10984.04,180.8
2002-09-23,833.70,107.860001,1.74,10984.04,180.8
2002-09-20,845.39,107.529999,1.7,10984.04,180.8
2002-09-19,843.32,107.0,1.69,10984.04,180.8
2002-09-18,869.46,107.760002,1.68,10984.04,180.8
2002-09-17,873.52,108.330002,1.72,10984.04,180.8
2002-09-16,891.10,108.239998,1.83,10984.04,180.8
2002-09-13,889.81,108.059998,1.72,10984.04,180.8
2002-09-12,886.91,107.160004,1.74,10984.04,180.8
2002-09-11,909.45,107.620003,1.72,10984.04,180.8
2002-09-10,909.58,107.519997,1.74,10984.04,180.8
2002-09-09,902.96,107.099998,1.76,10984.04,180.8
2002-09-06,893.92,106.839996,1.71,10984.04,180.8
2002-09-05,879.15,105.980003,1.75,10984.04,180.8
2002-09-04,893.40,106.099998,1.74,10984.04,180.8
2002-09-03,878.02,105.57,1.87,10984.04,180.8
2002-08-30,916.07,106.980003,1.81,10984.04,180.5
2002-08-29,917.80,106.699997,1.82,10984.04,180.5
2002-08-28,917.87,107.080002,1.8,10984.04,180.5
2002-08-27,934.82,106.769997,1.79,10984.04,180.5
2002-08-26,947.95,107.860001,1.81,10984.04,180.5
2002-08-23,940.86,107.970001,1.72,10984.04,180.5
2002-08-22,962.70,108.129997,1.73,10984.04,180.5
2002-08-21,949.36,107.139999,1.72,10984.04,180.5
2002-08-20,937.43,107.309998,1.7,10984.04,180.5
2002-08-19,950.70,107.519997,1.72,10984.04,180.5
2002-08-16,928.77,106.720001,1.7,10984.04,180.5
2002-08-15,930.25,106.720001,1.87,10984.04,180.5
2002-08-14,919.62,106.790001,1.78,10984.04,180.5
2002-08-13,884.21,107.110001,1.74,10984.04,180.5
2002-08-12,903.80,107.410004,1.76,10984.04,180.5
2002-08-09,908.64,108.209999,1.68,10984.04,180.5
2002-08-08,905.46,108.660004,1.71,10984.04,180.5
2002-08-07,876.77,107.849998,1.71,10984.04,180.5
2002-08-06,859.57,108.690002,1.74,10984.04,180.5
2002-08-05,834.60,107.269997,1.77,10984.04,180.5
2002-08-02,864.24,106.669998,1.72,10984.04,180.5
2002-08-01,884.66,107.019997,1.79,10984.04,180.5
2002-07-31,911.62,107.410004,1.76,10984.04,180.0
2002-07-30,902.78,106.800003,1.71,10984.04,180.0
2002-07-29,898.96,107.099998,1.75,10984.04,180.0
2002-07-26,852.84,106.610001,1.69,10984.04,180.0
2002-07-25,838.68,105.120003,1.75,10984.04,180.0
2002-07-24,843.43,105.519997,1.67,10984.04,180.0
2002-07-23,797.70,106.660004,1.73,10984.04,180.0
2002-07-22,819.85,104.75,1.77,10984.04,180.0
2002-07-19,847.75,104.059998,1.72,10984.04,180.0
2002-07-18,881.56,104.470001,1.74,10984.04,180.0
2002-07-17,906.04,104.419998,1.71,10984.04,180.0
2002-07-16,900.94,104.489998,1.72,10984.04,180.0
2002-07-15,917.93,104.669998,1.83,10984.04,180.0
2002-07-12,921.39,105.889999,1.71,10984.04,180.0
2002-07-11,927.37,105.720001,1.76,10984.04,180.0
2002-07-10,920.47,106.010002,1.74,10984.04,180.0
2002-07-09,952.83,105.650002,1.72,10984.04,180.0
2002-07-08,976.98,106.300003,1.75,10984.04,180.0
2002-07-05,989.03,107.669998,1.72,10984.04,180.0
2002-07-03,953.99,107.050003,1.71,10984.04,180.0
2002-07-02,948.09,106.800003,1.72,10984.04,180.0
2002-07-01,968.65,106.510002,1.83,10984.04,180.0
2002-06-28,989.82,106.110001,1.73,10887.46,179.6
2002-06-27,990.64,106.370003,1.81,10887.46,179.6
2002-06-26,973.53,106.559998,1.78,10887.46,179.6
2002-06-25,976.14,107.57,1.75,10887.46,179.6
2002-06-24,992.72,108.209999,1.77,10887.46,179.6
2002-06-21,989.14,108.190002,1.74,10887.46,179.6
2002-06-20,"1,006.29",108.940002,1.75,10887.46,179.6
2002-06-19,"1,019.99",109.669998,1.69,10887.46,179.6
2002-06-18,"1,037.14",110.199997,1.71,10887.46,179.6
2002-06-17,"1,036.17",110.849998,1.82,10887.46,179.6
2002-06-14,"1,007.27",110.760002,1.75,10887.46,179.6
2002-06-13,"1,009.56",111.150002,1.76,10887.46,179.6
2002-06-12,"1,020.26",111.0,1.75,10887.46,179.6
2002-06-11,"1,013.60",110.779999,1.72,10887.46,179.6
2002-06-10,"1,030.74",111.099998,1.76,10887.46,179.6
2002-06-07,"1,027.53",110.989998,1.73,10887.46,179.6
2002-06-06,"1,029.15",110.830002,1.75,10887.46,179.6
2002-06-05,"1,049.90",111.339996,1.7,10887.46,179.6
2002-06-04,"1,040.69",111.089996,1.73,10887.46,179.6
2002-06-03,"1,040.68",111.300003,1.83,10887.46,179.6
2002-05-31,"1,067.14",111.809998,1.79,10887.46,179.5
2002-05-30,"1,064.66",111.169998,1.8,10887.46,179.5
2002-05-29,"1,067.66",111.489998,1.79,10887.46,179.5
2002-05-28,"1,074.55",112.099998,1.88,10887.46,179.5
2002-05-24,"1,083.82",112.800003,1.75,10887.46,179.5
2002-05-23,"1,097.08",112.790001,1.76,10887.46,179.5
2002-05-22,"1,086.02",112.330002,1.73,10887.46,179.5
2002-05-21,"1,079.88",112.800003,1.68,10887.46,179.5
2002-05-20,"1,091.88",112.82,1.72,10887.46,179.5
2002-05-17,"1,106.59",113.0,1.7,10887.46,179.5
2002-05-16,"1,098.23",114.129997,1.76,10887.46,179.5
2002-05-15,"1,091.07",114.120003,1.84,10887.46,179.5
2002-05-14,"1,097.28",115.089996,1.69,10887.46,179.5
2002-05-13,"1,074.56",114.150002,1.75,10887.46,179.5
2002-05-10,"1,054.99",113.949997,1.74,10887.46,179.5
2002-05-09,"1,073.01",114.519997,1.74,10887.46,179.5
2002-05-08,"1,088.85",114.910004,1.71,10887.46,179.5
2002-05-07,"1,049.49",113.919998,1.72,10887.46,179.5
2002-05-06,"1,052.67",113.660004,1.75,10887.46,179.5
2002-05-03,"1,073.43",113.589996,1.73,10887.46,179.5
2002-05-02,"1,084.56",114.870003,1.79,10887.46,179.5
2002-05-01,"1,086.46",114.540001,1.88,10887.46,179.5
2002-04-30,"1,076.92",115.190002,1.82,10887.46,179.3
2002-04-29,"1,065.45",114.889999,1.81,10887.46,179.3
2002-04-26,"1,076.32",115.040001,1.79,10887.46,179.3
2002-04-25,"1,091.48",115.449997,1.82,10887.46,179.3
2002-04-24,"1,093.14",116.150002,1.76,10887.46,179.3
2002-04-23,"1,100.96",116.57,1.71,10887.46,179.3
2002-04-22,"1,107.83",116.43,1.73,10887.46,179.3
2002-04-19,"1,125.17",116.290001,1.67,10887.46,179.3
2002-04-18,"1,124.47",116.389999,1.71,10887.46,179.3
2002-04-17,"1,126.07",116.599998,1.73,10887.46,179.3
2002-04-16,"1,128.37",117.370003,1.68,10887.46,179.3
2002-04-15,"1,102.55",117.639999,1.84,10887.46,179.3
2002-04-12,"1,111.01",117.739998,1.79,10887.46,179.3
2002-04-11,"1,103.69",117.370003,1.83,10887.46,179.3
2002-04-10,"1,130.47",117.510002,1.73,10887.46,179.3
2002-04-09,"1,117.80",117.589996,1.68,10887.46,179.3
2002-04-08,"1,125.29",118.199997,1.72,10887.46,179.3
2002-04-05,"1,122.73",117.690002,1.7,10887.46,179.3
2002-04-04,"1,126.34",117.940002,1.74,10887.46,179.3
2002-04-03,"1,125.40",117.68,1.81,10887.46,179.3
2002-04-02,"1,136.76",117.919998,1.74,10887.46,179.3
2002-04-01,"1,146.54",117.769997,1.88,10887.46,179.3
2002-03-28,"1,147.39",118.620003,1.77,10783.5,178.5
2002-03-27,"1,144.58",118.540001,1.69,10783.5,178.5
2002-03-26,"1,138.49",118.139999,1.71,10783.5,178.5
2002-03-25,"1,131.87",118.099998,1.75,10783.5,178.5
2002-03-22,"1,148.70",118.050003,1.68,10783.5,178.5
2002-03-21,"1,153.59",117.519997,1.74,10783.5,178.5
2002-03-20,"1,151.85",117.220001,1.78,10783.5,178.5
2002-03-19,"1,170.29",117.5,1.67,10783.5,178.5
2002-03-18,"1,165.55",117.5,1.71,10783.5,178.5
2002-03-15,"1,166.16",117.220001,1.8,10783.5,178.5
2002-03-14,"1,153.04",117.290001,1.79,10783.5,178.5
2002-03-13,"1,154.09",117.959999,1.73,10783.5,178.5
2002-03-12,"1,165.58",117.800003,1.68,10783.5,178.5
2002-03-11,"1,168.26",117.730003,1.75,10783.5,178.5
2002-03-08,"1,164.31",117.989998,1.69,10783.5,178.5
2002-03-07,"1,157.54",116.800003,1.77,10783.5,178.5
2002-03-06,"1,162.77",117.959999,1.71,10783.5,178.5
2002-03-05,"1,146.14",118.57,1.63,10783.5,178.5
2002-03-04,"1,153.84",118.809998,1.68,10783.5,178.5
2002-03-01,"1,131.78",119.400002,1.78,10783.5,178.5
2002-02-28,"1,106.73",119.160004,1.83,10783.5,178.0
2002-02-27,"1,109.89",119.57,1.76,10783.5,178.0
2002-02-26,"1,109.38",119.82,1.77,10783.5,178.0
2002-02-25,"1,109.43",119.129997,1.8,10783.5,178.0
2002-02-22,"1,089.84",118.480003,1.71,10783.5,178.0
2002-02-21,"1,080.95",119.160004,1.77,10783.5,178.0
2002-02-20,"1,097.98",118.93,1.76,10783.5,178.0
2002-02-19,"1,083.34",118.360001,1.77,10783.5,178.0
2002-02-15,"1,104.18",118.599998,1.73,10783.5,178.0
2002-02-14,"1,116.48",118.43,1.81,10783.5,178.0
2002-02-13,"1,118.51",118.800003,1.75,10783.5,178.0
2002-02-12,"1,107.50",118.25,1.72,10783.5,178.0
2002-02-11,"1,111.94",118.440002,1.76,10783.5,178.0
2002-02-08,"1,096.22",118.980003,1.69,10783.5,178.0
2002-02-07,"1,080.17",119.07,1.74,10783.5,178.0
2002-02-06,"1,083.51",119.300003,1.66,10783.5,178.0
2002-02-05,"1,090.02",119.400002,1.64,10783.5,178.0
2002-02-04,"1,094.44",118.900002,1.74,10783.5,178.0
2002-02-01,"1,122.20",119.790001,1.77,10783.5,178.0
2002-01-31,"1,130.20",120.239998,1.85,10783.5,177.7
2002-01-30,"1,113.57",119.730003,1.78,10783.5,177.7
2002-01-29,"1,100.64",119.620003,1.78,10783.5,177.7
2002-01-28,"1,133.06",120.040001,1.79,10783.5,177.7
2002-01-25,"1,133.28",119.849998,1.78,10783.5,177.7
2002-01-24,"1,132.15",118.639999,1.8,10783.5,177.7
2002-01-23,"1,128.18",118.470001,1.81,10783.5,177.7
2002-01-22,"1,119.31",117.75,1.84,10783.5,177.7
2002-01-18,"1,127.58",117.510002,1.71,10783.5,177.7
2002-01-17,"1,138.88",117.849998,1.68,10783.5,177.7
2002-01-16,"1,127.57",117.589996,1.69,10783.5,177.7
2002-01-15,"1,146.19",117.290001,1.75,10783.5,177.7
2002-01-14,"1,138.41",116.639999,1.78,10783.5,177.7
2002-01-11,"1,145.60",116.639999,1.71,10783.5,177.7
2002-01-10,"1,156.55",116.879997,1.81,10783.5,177.7
2002-01-09,"1,155.14",117.010002,1.74,10783.5,177.7
2002-01-08,"1,160.71",116.830002,1.61,10783.5,177.7
2002-01-07,"1,164.89",116.330002,1.61,10783.5,177.7
2002-01-04,"1,172.51",116.330002,1.61,10783.5,177.7
2002-01-03,"1,165.27",116.110001,1.72,10783.5,177.7
2002-01-02,"1,154.67",115.790001,1.92,10783.5,177.7
2001-12-31,"1,148.08",116.75,1.52,10660.465,177.4
2001-12-28,"1,161.02",117.260002,1.54,10660.465,177.4
2001-12-27,"1,157.13",117.57,1.85,10660.465,177.4
2001-12-26,"1,149.37",117.849998,1.89,10660.465,177.4
2001-12-24,"1,144.65",117.940002,1.68,10660.465,177.4
2001-12-21,"1,144.89",116.980003,1.78,10660.465,177.4
2001-12-20,"1,139.93",115.589996,1.79,10660.465,177.4
2001-12-19,"1,149.56",115.480003,1.71,10660.465,177.4
2001-12-18,"1,142.92",115.150002,1.71,10660.465,177.4
2001-12-17,"1,134.36",114.93,1.93,10660.465,177.4
2001-12-14,"1,123.09",114.93,1.88,10660.465,177.4
2001-12-13,"1,119.38",115.800003,1.86,10660.465,177.4
2001-12-12,"1,137.07",115.330002,1.81,10660.465,177.4
2001-12-11,"1,136.76",116.050003,1.8,10660.465,177.4
2001-12-10,"1,139.93",116.260002,1.9,10660.465,177.4
2001-12-07,"1,158.31",116.150002,1.92,10660.465,177.4
2001-12-06,"1,167.10",115.629997,1.87,10660.465,177.4
2001-12-05,"1,170.35",116.410004,1.89,10660.465,177.4
2001-12-04,"1,144.80",116.080002,1.93,10660.465,177.4
2001-12-03,"1,129.90",115.959999,2.05,10660.465,177.4
2001-11-30,"1,139.45",116.129997,2.06,10660.465,177.5
2001-11-29,"1,140.20",116.129997,2.09,10660.465,177.5
2001-11-28,"1,128.52",116.169998,2.04,10660.465,177.5
2001-11-27,"1,149.50",116.889999,2.01,10660.465,177.5
2001-11-26,"1,157.42",117.110001,2.04,10660.465,177.5
2001-11-23,"1,150.34",117.330002,1.88,10660.465,177.5
2001-11-21,"1,137.03",117.150002,1.93,10660.465,177.5
2001-11-20,"1,142.66",116.620003,1.97,10660.465,177.5
2001-11-19,"1,151.06",116.93,2.01,10660.465,177.5
2001-11-16,"1,138.65",116.410004,1.98,10660.465,177.5
2001-11-15,"1,142.24",116.510002,2.22,10660.465,177.5
2001-11-14,"1,141.21",116.199997,2.16,10660.465,177.5
2001-11-13,"1,139.09",116.400002,2.1,10660.465,177.5
2001-11-12,"1,118.33",115.339996,1.98,10660.465,177.5
2001-11-09,"1,120.31",115.089996,1.98,10660.465,177.5
2001-11-08,"1,118.54",115.129997,2.03,10660.465,177.5
2001-11-07,"1,115.80",114.980003,2.04,10660.465,177.5
2001-11-06,"1,118.86",114.809998,2.13,10660.465,177.5
2001-11-05,"1,102.84",114.540001,2.45,10660.465,177.5
2001-11-02,"1,087.20",114.540001,2.43,10660.465,177.5
2001-11-01,"1,084.10",114.459999,2.61,10660.465,177.5
2001-10-31,"1,059.78",114.860001,2.66,10660.465,177.6
2001-10-30,"1,059.79",114.349998,2.55,10660.465,177.6
2001-10-29,"1,078.30",114.440002,2.55,10660.465,177.6
2001-10-26,"1,104.61",115.650002,2.51,10660.465,177.6
2001-10-25,"1,100.09",115.550003,2.54,10660.465,177.6
2001-10-24,"1,085.20",115.599998,2.53,10660.465,177.6
2001-10-23,"1,084.78",115.849998,2.48,10660.465,177.6
2001-10-22,"1,089.90",115.75,2.52,10660.465,177.6
2001-10-19,"1,073.48",114.860001,2.47,10660.465,177.6
2001-10-18,"1,068.61",114.349998,2.5,10660.465,177.6
2001-10-17,"1,077.09",114.379997,2.51,10660.465,177.6
2001-10-16,"1,097.54",113.919998,2.47,10660.465,177.6
2001-10-15,"1,089.98",113.82,2.51,10660.465,177.6
2001-10-12,"1,091.65",113.889999,2.39,10660.465,177.6
2001-10-11,"1,097.43",114.440002,2.42,10660.465,177.6
2001-10-10,"1,080.99",113.699997,2.42,10660.465,177.6
2001-10-09,"1,056.75",113.349998,2.5,10660.465,177.6
2001-10-08,"1,062.44",112.589996,2.42,10660.465,177.6
2001-10-05,"1,071.38",112.910004,2.42,10660.465,177.6
2001-10-04,"1,069.63",113.160004,2.45,10660.465,177.6
2001-10-03,"1,072.28",113.400002,2.27,10660.465,177.6
2001-10-02,"1,051.33",113.010002,2.35,10660.465,177.6
2001-10-01,"1,038.55",113.0,3.02,10660.465,177.6
2001-09-28,"1,040.94",113.480003,2.75,10598.02,178.1
2001-09-27,"1,018.61",112.980003,3.08,10598.02,178.1
2001-09-26,"1,007.04",112.290001,2.96,10598.02,178.1
2001-09-25,"1,012.27",112.279999,3.11,10598.02,178.1
2001-09-24,"1,003.45",112.839996,3.31,10598.02,178.1
2001-09-21,965.80,113.040001,3.11,10598.02,178.1
2001-09-20,984.54,111.870003,2.22,10598.02,178.1
2001-09-19,"1,016.10",111.610001,1.19,10598.02,178.1
2001-09-18,"1,032.74",111.919998,1.25,10598.02,178.1
2001-09-17,"1,038.77",112.010002,2.13,10598.02,178.1
2001-09-10,"1,092.54",114.57,3.5,10598.02,178.1
2001-09-07,"1,085.78",114.050003,3.44,10598.02,178.1
2001-09-06,"1,106.40",114.970001,3.52,10598.02,178.1
