,날짜,S&P500,미국채10년,GSCI,기준금리,연도,CPI,quarter,q_gdp,last_gdp,last_unem,last_infl,달러인덱스
3085,2009-11-20,1091.38,3.369,4460.895,2.0,2009,217.30556666666666,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.73
3086,2009-11-19,1094.9,3.342,4478.3511,2.0,2009,217.30180000000001,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.37
3087,2009-11-18,1109.8,3.366,4562.0361,2.0,2009,217.29803333333334,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.265
3088,2009-11-17,1110.32,3.323,4556.7012,2.0,2009,217.2942666666667,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.465
3089,2009-11-16,1109.3,3.349,4541.6758,2.0,2009,217.2905,2009-Q4,4.79167541052302,0.1,7.3,0.1,74.92
3090,2009-11-13,1093.48,3.423,4401.1802,2.0,2009,217.2792,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.425
3091,2009-11-12,1087.24,3.444,4417.6709,2.0,2009,217.27543333333335,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.695
3092,2009-11-11,1098.51,3.444,4515.749,2.0,2009,217.27166666666668,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.26
3093,2009-11-10,1093.01,3.478,4496.397,2.0,2009,217.2679,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.11
3094,2009-11-09,1093.08,3.484,4518.9971,2.0,2009,217.26413333333335,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.135
3095,2009-11-06,1069.3,3.501,4415.3892,2.0,2009,217.25283333333334,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.94
3096,2009-11-05,1066.63,3.527,4531.3911,2.0,2009,217.24906666666666,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.865
3097,2009-11-04,1046.5,3.52,4575.4131,2.0,2009,217.24530000000001,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.825
3098,2009-11-03,1045.41,3.469,4547.6689,2.0,2009,217.24153333333334,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.57
3099,2009-11-02,1042.88,3.424,4488.6729,2.0,2009,217.2377666666667,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.46
3100,2009-10-30,1036.19,3.388,4427.8198,2.0,2009,217.1872258064516,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.475
3101,2009-10-29,1066.11,3.495,4557.6089,2.0,2009,217.16383870967744,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.065
3102,2009-10-28,1042.63,3.415,4441.4468,2.0,2009,217.14045161290323,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.585
3103,2009-10-27,1063.41,3.452,4553.8599,2.0,2009,217.11706451612903,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.28
3104,2009-10-26,1066.95,3.558,4535.0562,2.0,2009,217.09367741935483,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.195
3105,2009-10-23,1079.6,3.494,4628.0679,2.0,2009,217.02351612903226,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.6
3106,2009-10-22,1092.91,3.421,4664.0952,2.0,2009,217.00012903225806,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.24
3107,2009-10-21,1081.4,3.393,4679.4878,2.0,2009,216.97674193548386,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.11
3108,2009-10-20,1091.06,3.341,4565.1992,2.0,2009,216.95335483870969,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.73
3109,2009-10-19,1097.91,3.387,4590.0991,2.0,2009,216.92996774193549,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.505
3110,2009-10-16,1087.68,3.412,4529.2168,2.0,2009,216.8598064516129,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.77
3111,2009-10-15,1096.56,3.464,4484.5679,2.0,2009,216.8364193548387,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.66
3112,2009-10-14,1092.02,3.423,4388.3052,2.0,2009,216.8130322580645,2009-Q4,4.79167541052302,0.1,7.3,0.1,75.725
3113,2009-10-13,1073.19,3.352,4351.4492,2.0,2009,216.7896451612903,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.165
3114,2009-10-12,1076.19,3.386,4323.6802,2.0,2009,216.76625806451614,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.29
3115,2009-10-09,1071.49,3.384,4232.9829,2.0,2009,216.69609677419353,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.62
3116,2009-10-08,1065.48,3.248,4247.6201,2.0,2009,216.67270967741933,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.13
3117,2009-10-07,1057.58,3.186,4137.6841,2.0,2009,216.64932258064516,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.665
3118,2009-10-06,1054.72,3.259,4185.1372,2.0,2009,216.62593548387096,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.495
3119,2009-10-05,1040.46,3.219,4133.7769,2.0,2009,216.60254838709676,2009-Q4,4.79167541052302,0.1,7.3,0.1,76.835
3120,2009-10-02,1025.21,3.219,4105.665,2.0,2009,216.5323870967742,2009-Q4,4.79167541052302,0.1,7.3,0.1,77.215
3121,2009-10-01,1029.85,3.181,4154.2871,2.0,2009,216.509,2009-Q4,4.79167541052302,0.1,7.3,0.1,77.415
3122,2009-09-30,1057.08,3.305,4182.209,2.0,2009,216.48739999999998,2009-Q3,2.77819192245904,0.1,7.3,0.1,76.86
3123,2009-09-29,1060.61,3.292,4017.1111,2.0,2009,216.46579999999997,2009-Q3,2.77819192245904,0.1,7.3,0.1,77.36
3124,2009-09-28,1062.98,3.281,4018.6211,2.0,2009,216.4442,2009-Q3,2.77819192245904,0.1,7.3,0.1,77.27
3125,2009-09-25,1044.38,3.322,3984.875,2.0,2009,216.37939999999998,2009-Q3,2.77819192245904,0.1,7.3,0.1,77.015
3126,2009-09-24,1050.78,3.383,3991.8311,2.0,2009,216.3578,2009-Q3,2.77819192245904,0.1,7.3,0.1,77.115
3127,2009-09-23,1060.87,3.415,4111.4878,2.0,2009,216.3362,2009-Q3,2.77819192245904,0.1,7.3,0.1,76.295
3128,2009-09-22,1071.66,3.443,4205.4731,2.0,2009,216.31459999999998,2009-Q3,2.77819192245904,0.1,7.3,0.1,76.35
3129,2009-09-21,1064.66,3.482,4117.6279,2.0,2009,216.29299999999998,2009-Q3,2.77819192245904,0.1,7.3,0.1,77.0
3130,2009-09-18,1068.3,3.469,4237.8721,2.0,2009,216.2282,2009-Q3,2.77819192245904,0.1,7.3,0.1,76.67
3131,2009-09-17,1065.49,3.385,4269.8271,2.0,2009,216.20659999999998,2009-Q3,2.77819192245904,0.1,7.3,0.1,76.43
3132,2009-09-16,1068.76,3.475,4274.6812,2.0,2009,216.185,2009-Q3,2.77819192245904,0.1,7.3,0.1,76.475
3133,2009-09-15,1052.63,3.447,4181.7251,2.0,2009,216.1634,2009-Q3,2.77819192245904,0.1,7.3,0.1,76.785
3134,2009-09-14,1049.34,3.423,4089.804,2.0,2009,216.1418,2009-Q3,2.77819192245904,0.1,7.3,0.1,76.732
3135,2009-09-11,1042.73,3.349,4094.6951,2.0,2009,216.077,2009-Q3,2.77819192245904,0.1,7.3,0.1,76.64
3136,2009-09-10,1044.14,3.354,4197.9761,2.0,2009,216.0554,2009-Q3,2.77819192245904,0.1,7.3,0.1,76.83
3137,2009-09-09,1033.37,3.475,4176.0581,2.0,2009,216.03379999999999,2009-Q3,2.77819192245904,0.1,7.3,0.1,77.1
3138,2009-09-08,1025.39,3.481,4165.2178,2.0,2009,216.01219999999998,2009-Q3,2.77819192245904,0.1,7.3,0.1,77.34
3139,2009-09-04,1016.4,3.445,4039.1001,2.0,2009,215.92579999999998,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.165
3140,2009-09-03,1003.24,3.348,4051.542,2.0,2009,215.9042,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.52
3141,2009-09-02,994.75,3.309,4070.676,2.0,2009,215.8826,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.435
3142,2009-09-01,998.04,3.37,4077.6631,2.0,2009,215.861,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.805
3143,2009-08-31,1020.62,3.401,4175.001,2.0,2009,215.8475806451613,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.22
3144,2009-08-28,1028.93,3.449,4293.7871,2.0,2009,215.80732258064515,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.385
3145,2009-08-27,1030.98,3.453,4272.8018,2.0,2009,215.79390322580645,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.055
3146,2009-08-26,1028.12,3.435,4240.3398,2.0,2009,215.78048387096774,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.72
3147,2009-08-25,1028.0,3.438,4269.0308,2.0,2009,215.767064516129,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.295
3148,2009-08-24,1025.57,3.474,4367.3828,2.0,2009,215.7536451612903,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.33
3149,2009-08-21,1026.13,3.569,4326.6509,2.0,2009,215.7133870967742,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.1
3150,2009-08-20,1007.37,3.428,4288.2441,2.0,2009,215.69996774193547,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.45
3151,2009-08-19,996.46,3.455,4337.25,2.0,2009,215.68654838709676,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.545
3152,2009-08-18,989.67,3.517,4237.4292,2.0,2009,215.67312903225806,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.035
3153,2009-08-17,979.73,3.472,4155.5088,2.0,2009,215.65970967741936,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.4
3154,2009-08-14,1004.09,3.572,4216.7422,2.0,2009,215.61945161290322,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.005
3155,2009-08-13,1012.73,3.597,4350.604,2.0,2009,215.60603225806452,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.58
3156,2009-08-12,1005.81,3.711,4335.8262,2.0,2009,215.59261290322578,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.9
3157,2009-08-11,994.35,3.672,4301.833,2.0,2009,215.57919354838708,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.285
3158,2009-08-10,1007.1,3.772,4356.5059,2.0,2009,215.56577419354838,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.385
3159,2009-08-07,1010.48,3.854,4362.6738,2.0,2009,215.52551612903224,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.105
3160,2009-08-06,997.08,3.756,4405.585,2.0,2009,215.51209677419354,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.155
3161,2009-08-05,1002.72,3.762,4456.0669,2.0,2009,215.49867741935483,2009-Q3,2.77819192245904,0.1,7.3,0.1,77.605
3162,2009-08-04,1005.65,3.687,4417.7202,2.0,2009,215.48525806451613,2009-Q3,2.77819192245904,0.1,7.3,0.1,77.88
3163,2009-08-03,1002.63,3.637,4415.335,2.0,2009,215.4718387096774,2009-Q3,2.77819192245904,0.1,7.3,0.1,77.75
3164,2009-07-31,987.48,3.482,4276.1001,2.0,2009,215.4218064516129,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.45
3165,2009-07-30,986.75,3.615,4174.6582,2.0,2009,215.3986129032258,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.405
3166,2009-07-29,975.15,3.664,3990.76,2.0,2009,215.3754193548387,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.785
3167,2009-07-28,979.62,3.686,4152.4019,2.0,2009,215.3522258064516,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.0
3168,2009-07-27,982.18,3.725,4207.8691,2.0,2009,215.3290322580645,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.755
3169,2009-07-24,979.26,3.66,4188.146,2.0,2009,215.25945161290323,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.895
3170,2009-07-23,976.29,3.658,4160.9229,2.0,2009,215.23625806451614,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.97
3171,2009-07-22,954.07,3.544,4073.1201,2.0,2009,215.21306451612904,2009-Q3,2.77819192245904,0.1,7.3,0.1,78.86
3172,2009-07-21,954.58,3.484,4071.5891,2.0,2009,215.18987096774194,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.09
3173,2009-07-20,951.13,3.612,4067.8291,2.0,2009,215.16667741935484,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.05
3174,2009-07-17,940.38,3.649,4021.3311,2.0,2009,215.09709677419355,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.505
3175,2009-07-16,940.74,3.573,3942.728,2.0,2009,215.07390322580645,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.37
3176,2009-07-15,932.68,3.614,3908.854,2.0,2009,215.05070967741935,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.46
3177,2009-07-14,905.84,3.474,3813.7261,2.0,2009,215.02751612903225,2009-Q3,2.77819192245904,0.1,7.3,0.1,80.37
3178,2009-07-13,901.05,3.36,3795.1431,2.0,2009,215.00432258064515,2009-Q3,2.77819192245904,0.1,7.3,0.1,80.3
3179,2009-07-10,879.13,3.304,3797.53,2.0,2009,214.93474193548386,2009-Q3,2.77819192245904,0.1,7.3,0.1,80.43
3180,2009-07-09,882.68,3.413,3826.1941,2.0,2009,214.91154838709676,2009-Q3,2.77819192245904,0.1,7.3,0.1,80.05
3181,2009-07-08,879.56,3.306,3793.7661,2.0,2009,214.8883548387097,2009-Q3,2.77819192245904,0.1,7.3,0.1,81.005
3182,2009-07-07,881.03,3.454,3924.0139,2.0,2009,214.8651612903226,2009-Q3,2.77819192245904,0.1,7.3,0.1,80.865
3183,2009-07-06,898.72,3.51,3988.4651,2.0,2009,214.8419677419355,2009-Q3,2.77819192245904,0.1,7.3,0.1,80.695
3184,2009-07-02,896.42,3.502,4120.6689,2.0,2009,214.7491935483871,2009-Q3,2.77819192245904,0.1,7.3,0.1,80.38
3185,2009-07-01,923.33,3.548,4245.1382,2.0,2009,214.726,2009-Q3,2.77819192245904,0.1,7.3,0.1,79.875
3186,2009-06-30,919.32,3.537,4257.2368,2.0,2009,214.72813333333335,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.425
3187,2009-06-29,927.23,3.481,4351.1602,2.0,2009,214.73026666666667,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.115
3188,2009-06-26,918.9,3.529,4264.2378,2.0,2009,214.73666666666668,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.105
3189,2009-06-25,920.26,3.544,4312.54,2.0,2009,214.7388,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.69
3190,2009-06-24,900.94,3.689,4243.7002,2.0,2009,214.74093333333332,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.88
3191,2009-06-23,895.1,3.625,4258.29,2.0,2009,214.74306666666666,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.175
3192,2009-06-22,893.04,3.685,4183.2251,2.0,2009,214.7452,2009-Q2,0.716677836185777,0.1,7.3,0.1,81.14
3193,2009-06-19,921.23,3.773,4323.0659,2.0,2009,214.7516,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.63
3194,2009-06-18,918.37,3.83,4404.9712,2.0,2009,214.75373333333334,2009-Q2,0.716677836185777,0.1,7.3,0.1,81.01
3195,2009-06-17,910.71,3.69,4406.8188,2.0,2009,214.75586666666666,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.575
3196,2009-06-16,911.97,3.663,4380.5928,2.0,2009,214.75799999999998,2009-Q2,0.716677836185777,0.1,7.3,0.1,81.13
3197,2009-06-15,923.72,3.715,4383.8999,2.0,2009,214.76013333333333,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.861
3198,2009-06-12,946.21,3.803,4464.6719,2.0,2009,214.7665333333333,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.175
3199,2009-06-11,944.89,3.862,4520.9561,2.0,2009,214.76866666666666,2009-Q2,0.716677836185777,0.1,7.3,0.1,79.43
3200,2009-06-10,939.15,3.947,4434.834,2.0,2009,214.7708,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.34
3201,2009-06-09,942.43,3.868,4397.126,2.0,2009,214.77293333333333,2009-Q2,0.716677836185777,0.1,7.3,0.1,79.825
3202,2009-06-08,939.14,3.897,4305.979,2.0,2009,214.77506666666665,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.97
3203,2009-06-05,940.09,3.84,4341.2021,2.0,2009,214.78146666666666,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.73
3204,2009-06-04,942.46,3.716,4366.7778,2.0,2009,214.78359999999998,2009-Q2,0.716677836185777,0.1,7.3,0.1,79.45
3205,2009-06-03,931.76,3.536,4226.9829,2.0,2009,214.78573333333333,2009-Q2,0.716677836185777,0.1,7.3,0.1,79.535
3206,2009-06-02,944.74,3.613,4376.1768,2.0,2009,214.78786666666667,2009-Q2,0.716677836185777,0.1,7.3,0.1,78.47
3207,2009-06-01,942.87,3.68,4380.3501,2.0,2009,214.79,2009-Q2,0.716677836185777,0.1,7.3,0.1,79.16
3208,2009-05-29,919.14,3.461,4233.062,2.0,2009,214.61890322580643,2009-Q2,0.716677836185777,0.1,7.3,0.1,79.43
3209,2009-05-28,906.83,3.612,4170.1011,2.0,2009,214.56187096774192,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.5
3210,2009-05-27,893.06,3.738,4083.4919,2.0,2009,214.50483870967741,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.415
3211,2009-05-26,910.33,3.547,4042.312,2.0,2009,214.4478064516129,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.205
3212,2009-05-22,887.0,3.45,4013.447,2.0,2009,214.21967741935484,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.055
3213,2009-05-21,888.33,3.368,3971.3689,2.0,2009,214.16264516129033,2009-Q2,0.716677836185777,0.1,7.3,0.1,80.64
3214,2009-05-20,903.47,3.195,4029.2771,2.0,2009,214.1056129032258,2009-Q2,0.716677836185777,0.1,7.3,0.1,81.08
3215,2009-05-19,908.13,3.245,3947.592,2.0,2009,214.04858064516128,2009-Q2,0.716677836185777,0.1,7.3,0.1,82.055
3216,2009-05-18,909.71,3.241,3933.6001,2.0,2009,213.99154838709677,2009-Q2,0.716677836185777,0.1,7.3,0.1,82.755
3217,2009-05-15,882.88,3.134,3820.0271,2.0,2009,213.8204516129032,2009-Q2,0.716677836185777,0.1,7.3,0.1,83.15
3218,2009-05-14,893.07,3.092,3941.155,2.0,2009,213.7634193548387,2009-Q2,0.716677836185777,0.1,7.3,0.1,82.37
3219,2009-05-13,883.92,3.112,3923.0181,2.0,2009,213.7063870967742,2009-Q2,0.716677836185777,0.1,7.3,0.1,82.625
3220,2009-05-12,908.35,3.178,3964.5569,2.0,2009,213.64935483870966,2009-Q2,0.716677836185777,0.1,7.3,0.1,82.42
3221,2009-05-11,909.24,3.176,3939.314,2.0,2009,213.59232258064515,2009-Q2,0.716677836185777,0.1,7.3,0.1,82.795
3222,2009-05-08,929.23,3.289,3956.8911,2.0,2009,213.42122580645162,2009-Q2,0.716677836185777,0.1,7.3,0.1,82.64
3223,2009-05-07,907.39,3.34,3866.7639,2.0,2009,213.36419354838708,2009-Q2,0.716677836185777,0.1,7.3,0.1,84.105
3224,2009-05-06,919.53,3.155,3829.231,2.0,2009,213.30716129032257,2009-Q2,0.716677836185777,0.1,7.3,0.1,83.94
3225,2009-05-05,903.8,3.169,3704.8799,2.0,2009,213.25012903225806,2009-Q2,0.716677836185777,0.1,7.3,0.1,84.295
3226,2009-05-04,907.24,3.15,3728.2529,2.0,2009,213.19309677419355,2009-Q2,0.716677836185777,0.1,7.3,0.1,84.115
3227,2009-05-01,877.52,3.157,3664.689,2.0,2009,213.022,2009-Q2,0.716677836185777,0.1,7.3,0.1,84.705
3228,2009-04-30,872.81,3.119,3537.4221,2.0,2009,213.01156666666665,2009-Q2,0.716677836185777,0.1,7.3,0.1,84.775
3229,2009-04-29,873.64,3.107,3525.6311,2.0,2009,213.0011333333333,2009-Q2,0.716677836185777,0.1,7.3,0.1,84.655
3230,2009-04-28,855.16,3.02,3457.082,2.0,2009,212.9907,2009-Q2,0.716677836185777,0.1,7.3,0.1,85.325
3231,2009-04-27,857.51,2.914,3474.761,2.0,2009,212.98026666666667,2009-Q2,0.716677836185777,0.1,7.3,0.1,85.92
3232,2009-04-24,866.23,2.998,3563.8,2.0,2009,212.94896666666665,2009-Q2,0.716677836185777,0.1,7.3,0.1,84.92
3233,2009-04-23,851.92,2.929,3487.864,2.0,2009,212.93853333333334,2009-Q2,0.716677836185777,0.1,7.3,0.1,85.755
3234,2009-04-22,843.55,2.94,3470.728,2.0,2009,212.9281,2009-Q2,0.716677836185777,0.1,7.3,0.1,86.485
3235,2009-04-21,850.08,2.902,3463.303,2.0,2009,212.91766666666666,2009-Q2,0.716677836185777,0.1,7.3,0.1,86.89
3236,2009-04-20,832.39,2.849,3456.8899,2.0,2009,212.90723333333332,2009-Q2,0.716677836185777,0.1,7.3,0.1,86.98
3237,2009-04-17,869.6,2.951,3650.5291,2.0,2009,212.87593333333334,2009-Q2,0.716677836185777,0.1,7.3,0.1,86.295
3238,2009-04-16,865.3,2.84,3633.8789,2.0,2009,212.8655,2009-Q2,0.716677836185777,0.1,7.3,0.1,85.5
3239,2009-04-15,852.06,2.772,3617.571,2.0,2009,212.85506666666666,2009-Q2,0.716677836185777,0.1,7.3,0.1,85.36
3240,2009-04-14,841.5,2.79,3641.1221,2.0,2009,212.84463333333332,2009-Q2,0.716677836185777,0.1,7.3,0.1,84.925
3241,2009-04-13,858.73,2.863,3642.1721,2.0,2009,212.8342,2009-Q2,0.716677836185777,0.1,7.3,0.1,84.93
3242,2009-04-09,856.56,2.928,3711.4709,2.0,2009,212.79246666666666,2009-Q2,0.716677836185777,0.1,7.3,0.1,86.075
3243,2009-04-08,825.16,2.86,3612.2981,2.0,2009,212.78203333333335,2009-Q2,0.716677836185777,0.1,7.3,0.1,85.71
3244,2009-04-07,815.55,2.9,3596.6609,2.0,2009,212.7716,2009-Q2,0.716677836185777,0.1,7.3,0.1,85.665
3245,2009-04-06,835.48,2.932,3671.2009,2.0,2009,212.76116666666667,2009-Q2,0.716677836185777,0.1,7.3,0.1,85.075
3246,2009-04-03,842.5,2.895,3739.823,2.0,2009,212.72986666666668,2009-Q2,0.716677836185777,0.1,7.3,0.1,84.555
3247,2009-04-02,834.38,2.779,3717.8611,2.0,2009,212.71943333333334,2009-Q2,0.716677836185777,0.1,7.3,0.1,84.89
3248,2009-04-01,811.08,2.652,3507.647,2.0,2009,212.709,2009-Q2,0.716677836185777,0.1,7.3,0.1,85.96
3249,2009-03-31,797.87,2.668,3570.22,2.0,2009,212.70209677419356,2009-Q1,-8.34251696809535,0.1,7.3,0.1,85.895
3250,2009-03-30,787.53,2.723,3496.2471,2.0,2009,212.6951935483871,2009-Q1,-8.34251696809535,0.1,7.3,0.1,86.3
3251,2009-03-27,815.94,2.763,3670.2749,2.0,2009,212.67448387096775,2009-Q1,-8.34251696809535,0.1,7.3,0.1,85.58
3252,2009-03-26,832.86,2.744,3775.5969,2.0,2009,212.66758064516128,2009-Q1,-8.34251696809535,0.1,7.3,0.1,84.61
3253,2009-03-25,813.88,2.793,3726.5,2.0,2009,212.66067741935484,2009-Q1,-8.34251696809535,0.1,7.3,0.1,84.295
3254,2009-03-24,806.12,2.71,3796.95,2.0,2009,212.6537741935484,2009-Q1,-8.34251696809535,0.1,7.3,0.1,84.33
3255,2009-03-23,822.92,2.654,3801.3479,2.0,2009,212.64687096774193,2009-Q1,-8.34251696809535,0.1,7.3,0.1,83.95
3256,2009-03-20,768.54,2.633,3705.8,2.0,2009,212.62616129032259,2009-Q1,-8.34251696809535,0.1,7.3,0.1,84.34
3257,2009-03-19,784.04,2.611,3692.7729,2.0,2009,212.61925806451615,2009-Q1,-8.34251696809535,0.1,7.3,0.1,83.64
3258,2009-03-18,794.35,2.547,3490.407,2.0,2009,212.61235483870968,2009-Q1,-8.34251696809535,0.1,7.3,0.1,84.98
3259,2009-03-17,778.12,3.012,3550.668,2.0,2009,212.60545161290324,2009-Q1,-8.34251696809535,0.1,7.3,0.1,87.345
3260,2009-03-16,753.89,2.957,3462.467,2.0,2009,212.59854838709677,2009-Q1,-8.34251696809535,0.1,7.3,0.1,86.89
3261,2009-03-13,756.55,2.896,3413.5649,2.0,2009,212.57783870967742,2009-Q1,-8.34251696809535,0.1,7.3,0.1,87.455
3262,2009-03-12,750.74,2.863,3435.415,2.0,2009,212.57093548387098,2009-Q1,-8.34251696809535,0.1,7.3,0.1,87.665
3263,2009-03-11,721.36,2.91,3246.9929,2.0,2009,212.56403225806451,2009-Q1,-8.34251696809535,0.1,7.3,0.1,87.885
3264,2009-03-10,719.6,3.012,3386.479,2.0,2009,212.55712903225808,2009-Q1,-8.34251696809535,0.1,7.3,0.1,88.94
3265,2009-03-09,676.53,2.861,3415.9529,2.0,2009,212.5502258064516,2009-Q1,-8.34251696809535,0.1,7.3,0.1,89.0
3266,2009-03-06,683.38,2.873,3394.6951,2.0,2009,212.52951612903226,2009-Q1,-8.34251696809535,0.1,7.3,0.1,88.55
3267,2009-03-05,682.55,2.813,3325.271,2.0,2009,212.52261290322582,2009-Q1,-8.34251696809535,0.1,7.3,0.1,89.2
3268,2009-03-04,712.87,2.978,3435.5891,2.0,2009,212.51570967741935,2009-Q1,-8.34251696809535,0.1,7.3,0.1,88.7
3269,2009-03-03,696.33,2.886,3262.447,2.0,2009,212.5088064516129,2009-Q1,-8.34251696809535,0.1,7.3,0.1,89.02
3270,2009-03-02,700.82,2.864,3196.6001,2.0,2009,212.50190322580644,2009-Q1,-8.34251696809535,0.1,7.3,0.1,89.07
3271,2009-02-27,735.09,3.021,3416.3,2.0,2009,212.51,2009-Q1,-8.34251696809535,0.1,7.3,0.1,88.15
3272,2009-02-26,752.83,3.0,3444.7019,2.0,2009,212.5175,2009-Q1,-8.34251696809535,0.1,7.3,0.1,87.875
3273,2009-02-25,764.9,2.925,3323.9761,2.0,2009,212.525,2009-Q1,-8.34251696809535,0.1,7.3,0.1,88.12
3274,2009-02-24,773.14,2.806,3223.2029,2.0,2009,212.5325,2009-Q1,-8.34251696809535,0.1,7.3,0.1,87.05
3275,2009-02-23,743.33,2.755,3152.675,2.0,2009,212.54000000000002,2009-Q1,-8.34251696809535,0.1,7.3,0.1,87.43
3276,2009-02-20,770.05,2.792,3200.2649,2.0,2009,212.5625,2009-Q1,-8.34251696809535,0.1,7.3,0.1,86.7
3277,2009-02-19,778.94,2.857,3229.865,2.0,2009,212.57,2009-Q1,-8.34251696809535,0.1,7.3,0.1,87.75
3278,2009-02-18,788.42,2.766,3116.7,2.0,2009,212.57750000000001,2009-Q1,-8.34251696809535,0.1,7.3,0.1,88.33
3279,2009-02-17,789.17,2.651,3182.124,2.0,2009,212.585,2009-Q1,-8.34251696809535,0.1,7.3,0.1,87.92
3280,2009-02-13,826.84,2.895,3391.751,2.0,2009,212.615,2009-Q1,-8.34251696809535,0.1,7.3,0.1,86.325
3281,2009-02-12,835.19,2.788,3425.7881,2.0,2009,212.6225,2009-Q1,-8.34251696809535,0.1,7.3,0.1,86.905
3282,2009-02-11,833.74,2.757,3448.376,2.5,2009,212.63,2009-Q1,-8.34251696809535,0.1,7.3,0.1,86.125
3283,2009-02-10,827.16,2.819,3502.4609,2.5,2009,212.63750000000002,2009-Q1,-8.34251696809535,0.1,7.3,0.1,86.135
3284,2009-02-09,869.89,2.993,3608.4089,2.5,2009,212.645,2009-Q1,-8.34251696809535,0.1,7.3,0.1,85.05
