"날짜","종가","오픈","고가","저가","거래량","변동 %"
"1998년 09월 17일","2,321.4209","2,321.4209","2,321.4209","2,321.4209","-","0.29%"
"1998년 09월 16일","2,314.7510","2,314.7510","2,314.7510","2,314.7510","-","-0.22%"
"1998년 09월 15일","2,319.9241","2,319.9241","2,319.9241","2,319.9241","-","1.21%"
"1998년 09월 14일","2,292.1160","2,292.1160","2,292.1160","2,292.1160","-","0.51%"
"1998년 09월 11일","2,280.5740","2,280.5740","2,280.5740","2,280.5740","-","-0.83%"
"1998년 09월 10일","2,299.6489","2,299.6489","2,299.6489","2,299.6489","-","2.35%"
"1998년 09월 09일","2,246.8440","2,246.8440","2,246.8440","2,246.8440","-","-0.79%"
"1998년 09월 08일","2,264.6780","2,264.6780","2,264.6780","2,264.6780","-","0.02%"
"1998년 09월 04일","2,264.3320","2,264.3320","2,264.3320","2,264.3320","-","-0.10%"
"1998년 09월 03일","2,266.5891","2,266.5891","2,266.5891","2,266.5891","-","3.15%"
"1998년 09월 02일","2,197.3540","2,197.3540","2,197.3540","2,197.3540","-","-0.38%"
"1998년 09월 01일","2,205.8350","2,205.8350","2,205.8350","2,205.8350","-","1.76%"
"1998년 08월 31일","2,167.6699","2,167.6699","2,167.6699","2,167.6699","-","-0.66%"
"1998년 08월 28일","2,182.0259","2,182.0259","2,182.0259","2,182.0259","-","0.27%"
"1998년 08월 27일","2,176.1909","2,176.1909","2,176.1909","2,176.1909","-","-1.44%"
"1998년 08월 26일","2,208.0471","2,208.0471","2,208.0471","2,208.0471","-","-0.99%"
"1998년 08월 25일","2,230.0701","2,230.0701","2,230.0701","2,230.0701","-","-0.28%"
"1998년 08월 24일","2,236.3450","2,236.3450","2,236.3450","2,236.3450","-","0.62%"
"1998년 08월 21일","2,222.5930","2,222.5930","2,222.5930","2,222.5930","-","-1.80%"
"1998년 08월 20일","2,263.2720","2,263.2720","2,263.2720","2,263.2720","-","1.24%"
"1998년 08월 19일","2,235.4829","2,235.4829","2,235.4829","2,235.4829","-","-0.22%"
"1998년 08월 18일","2,240.4180","2,240.4180","2,240.4180","2,240.4180","-","-0.92%"
"1998년 08월 17일","2,261.2759","2,261.2759","2,261.2759","2,261.2759","-","0.23%"
"1998년 08월 14일","2,256.1570","2,256.1570","2,256.1570","2,256.1570","-","0.24%"
"1998년 08월 13일","2,250.7251","2,250.7251","2,250.7251","2,250.7251","-","1.39%"
